timestamp,P1,P2,year,month
2019-07-01 00:09:21,291.50392156862745,231.16647058823528,2019,7
2019-07-01 00:37:30,289.38235294117646,230.06823529411764,2019,7
2019-07-01 01:05:36,289.8843137254902,230.01450980392156,2019,7
2019-07-01 01:33:45,287.0921568627451,228.8,2019,7
2019-07-01 02:01:54,286.75686274509803,228.61745098039216,2019,7
2019-07-01 02:30:02,285.9529411764706,228.07470588235293,2019,7
2019-07-01 02:58:20,280.3627450980392,224.85529411764705,2019,7
2019-07-01 03:26:26,272.44117647058823,220.09509803921569,2019,7
2019-07-01 03:54:34,263.578431372549,214.56333333333333,2019,7
2019-07-01 04:22:41,256.0529411764706,210.04784313725492,2019,7
2019-07-01 04:50:50,249.45294117647055,206.36254901960783,2019,7
2019-07-01 05:19:01,247.7509803921569,205.1105882352941,2019,7
2019-07-01 05:47:10,247.70392156862744,205.60941176470587,2019,7
2019-07-01 06:15:20,247.50784313725492,205.75666666666666,2019,7
2019-07-01 06:43:32,249.9882352941177,207.45470588235293,2019,7
2019-07-01 07:11:40,248.7509803921569,206.67666666666668,2019,7
2019-07-01 07:39:50,247.7607843137255,204.0405882352941,2019,7
2019-07-01 08:07:57,246.85490196078433,202.72862745098038,2019,7
2019-07-01 08:36:14,241.2764705882353,197.87647058823532,2019,7
2019-07-01 09:04:17,238.85686274509806,195.42509803921567,2019,7
2019-07-01 09:32:21,232.07843137254903,190.17705882352942,2019,7
2019-07-01 10:00:24,225.74705882352941,185.15470588235294,2019,7
2019-07-01 10:28:30,218.58823529411765,179.72039215686274,2019,7
2019-07-01 10:56:37,220.17254901960786,180.52352941176468,2019,7
2019-07-01 11:24:33,225.14230769230772,183.8355769230769,2019,7
2019-07-01 11:52:31,228.47500000000002,186.19596153846155,2019,7
2019-07-01 12:20:34,229.91346153846155,187.24634615384613,2019,7
2019-07-01 12:48:31,232.63653846153846,189.16711538461539,2019,7
2019-07-01 13:16:30,237.09423076923076,192.34326923076924,2019,7
2019-07-01 13:44:28,242.97692307692307,196.68557692307692,2019,7
2019-07-01 14:12:27,247.20384615384617,199.8023076923077,2019,7
2019-07-01 14:40:30,251.7423076923077,203.28884615384612,2019,7
2019-07-01 15:08:27,257.0692307692308,207.33346153846153,2019,7
2019-07-01 15:36:19,263.1038461538461,211.99461538461537,2019,7
2019-07-01 16:04:15,269.675,216.98173076923075,2019,7
2019-07-01 16:32:15,276.00961538461536,221.7175,2019,7
2019-07-01 17:00:17,280.2346153846154,224.85923076923075,2019,7
2019-07-01 17:28:40,284.72115384615387,228.23423076923078,2019,7
2019-07-01 17:56:43,289.9,232.055,2019,7
2019-07-01 18:24:34,293.9,234.93423076923077,2019,7
2019-07-01 18:52:33,295.9,236.28057692307692,2019,7
2019-07-01 19:20:49,295.8173076923077,236.0705769230769,2019,7
2019-07-01 19:48:52,294.1326923076923,234.62211538461537,2019,7
2019-07-01 20:16:52,290.2269230769231,231.50730769230768,2019,7
2019-07-01 20:44:54,294.0673076923077,233.41673076923078,2019,7
2019-07-01 21:12:58,302.70384615384614,237.40500000000003,2019,7
2019-07-01 21:41:02,301.54423076923075,236.4328846153846,2019,7
2019-07-01 22:09:06,301.3557692307692,236.09442307692308,2019,7
2019-07-01 22:37:12,303.9923076923077,237.32576923076925,2019,7
2019-07-01 23:05:19,306.27884615384613,238.20615384615382,2019,7
2019-07-01 23:33:27,307.3961538461539,238.6734615384615,2019,7
2019-07-02 00:01:34,301.96153846153845,234.43461538461537,2019,7
2019-07-02 00:29:40,295.4038461538462,228.9242307692308,2019,7
2019-07-02 00:57:46,290.9365384615385,224.56673076923076,2019,7
2019-07-02 01:25:51,285.3403846153846,219.835,2019,7
2019-07-02 01:53:55,279.87884615384615,214.9073076923077,2019,7
2019-07-02 02:21:55,270.96730769230766,209.00365384615387,2019,7
2019-07-02 02:49:58,266.4576923076923,206.84403846153845,2019,7
2019-07-02 03:18:01,271.63846153846157,209.92923076923077,2019,7
2019-07-02 03:46:04,277.59615384615387,213.4421153846154,2019,7
2019-07-02 04:14:07,283.02884615384613,217.00826923076923,2019,7
2019-07-02 04:42:13,283.80961538461537,217.45807692307693,2019,7
2019-07-02 05:10:20,281.8173076923077,215.87249999999997,2019,7
2019-07-02 05:38:35,274.7980769230769,211.40653846153845,2019,7
2019-07-02 06:06:48,271.4307692307692,208.91769230769233,2019,7
2019-07-02 06:35:07,268.4076923076923,206.99634615384613,2019,7
2019-07-02 07:03:35,267.11346153846154,205.91711538461539,2019,7
2019-07-02 07:31:44,268.73653846153843,206.76711538461538,2019,7
2019-07-02 07:59:55,271.2711538461539,208.78384615384616,2019,7
2019-07-02 08:28:05,271.0423076923077,208.5246153846154,2019,7
2019-07-02 08:56:18,270.98269230769233,208.44653846153844,2019,7
2019-07-02 09:24:31,270.7346153846154,208.24384615384614,2019,7
2019-07-02 09:52:42,269.83653846153845,207.58173076923077,2019,7
2019-07-02 10:20:57,269.63653846153846,207.6351923076923,2019,7
2019-07-02 10:49:04,268.88461538461536,207.19173076923076,2019,7
2019-07-02 11:17:00,261.9519230769231,202.31865384615384,2019,7
2019-07-02 11:44:53,257.3826923076923,198.94846153846154,2019,7
2019-07-02 12:12:58,252.09807692307692,195.20442307692306,2019,7
2019-07-02 12:40:52,248.84230769230768,192.87173076923077,2019,7
