timestamp,P1
2018-01-10 02:46:46,18.217681159420295
2018-01-10 02:49:13,18.13128571428572
2018-01-10 02:51:39,18.192394366197192
2018-01-10 02:54:06,18.159166666666675
2018-01-10 02:56:33,18.157397260273978
2018-01-10 02:58:59,18.119189189189193
2018-01-10 03:01:27,18.094000000000005
2018-01-10 03:03:53,18.09763157894737
2018-01-10 03:06:20,18.073896103896107
2018-01-10 03:08:46,18.089230769230774
2018-01-10 03:11:13,18.041265822784812
2018-01-10 03:13:40,18.084875000000004
2018-01-10 03:16:06,18.126172839506175
2018-01-10 03:18:33,18.142926829268294
2018-01-10 03:21:00,18.225542168674703
2018-01-10 03:23:27,18.32845238095238
2018-01-10 03:25:55,18.460705882352944
2018-01-10 03:28:22,18.55186046511628
2018-01-10 03:30:50,18.640114942528736
2018-01-10 03:33:16,18.712727272727275
2018-01-10 03:35:43,18.75191011235955
2018-01-10 03:38:09,18.82988888888889
2018-01-10 03:40:36,18.955164835164837
2018-01-10 03:43:04,19.07228260869565
2018-01-10 03:45:31,19.14924731182796
2018-01-10 03:47:58,19.294468085106384
2018-01-10 03:50:25,19.31947368421053
2018-01-10 03:52:52,19.375208333333337
2018-01-10 03:55:19,19.422886597938145
2018-01-10 03:57:45,19.39744897959184
2018-01-10 04:00:13,19.39949494949495
2018-01-10 04:02:40,19.414500000000004
2018-01-10 04:05:07,19.43019801980198
2018-01-10 04:07:33,19.44588235294118
2018-01-10 04:10:01,19.452912621359225
2018-01-10 04:12:27,19.50173076923077
2018-01-10 04:14:54,19.491523809523812
2018-01-10 04:17:20,19.59160377358491
2018-01-10 04:19:47,19.621308411214958
2018-01-10 04:22:14,19.685648148148154
2018-01-10 04:24:41,19.72128440366973
2018-01-10 04:27:07,19.770454545454555
2018-01-10 04:29:35,19.76054054054055
2018-01-10 04:32:02,19.758482142857154
2018-01-10 04:34:29,19.83141592920355
2018-01-10 04:36:56,19.821491228070183
2018-01-10 04:39:23,19.82591304347827
2018-01-10 04:41:50,19.89353448275863
2018-01-10 04:44:16,20.051452991452997
2018-01-10 04:46:43,20.083813559322042
2018-01-10 04:49:19,20.092605042016814
2018-01-10 04:51:46,20.093750000000007
2018-01-10 04:54:13,20.062644628099182
2018-01-10 04:56:41,20.085327868852467
2018-01-10 04:59:07,20.10715447154472
2018-01-10 05:01:34,20.110322580645168
2018-01-10 05:04:02,20.128400000000006
2018-01-10 05:06:29,20.14087301587302
2018-01-10 05:08:56,20.202519685039373
2018-01-10 05:11:23,20.227734375
2018-01-10 05:13:51,20.24093023255814
2018-01-10 05:16:17,20.322923076923075
2018-01-10 05:18:44,20.303129770992367
2018-01-10 05:21:11,20.27659090909091
2018-01-10 05:23:38,20.279022556390977
2018-01-10 05:26:05,20.265
2018-01-10 05:28:32,20.23688888888889
2018-01-10 05:30:59,20.221176470588233
2018-01-10 05:33:27,20.214671532846715
2018-01-10 05:35:54,20.20391304347826
2018-01-10 05:38:20,20.20841726618705
2018-01-10 05:40:47,20.202142857142857
2018-01-10 05:43:13,20.172836879432623
2018-01-10 05:45:40,20.201901408450706
2018-01-10 05:48:07,20.157622377622378
2018-01-10 05:50:34,20.129930555555557
2018-01-10 05:53:01,20.11158620689655
2018-01-10 05:55:28,20.05876712328767
2018-01-10 05:57:54,20.032040816326532
2018-01-10 06:00:22,20.027094594594598
2018-01-10 06:02:48,20.006107382550336
2018-01-10 06:05:15,19.98806666666667
2018-01-10 06:07:42,19.96582781456954
2018-01-10 06:10:10,19.951578947368425
2018-01-10 06:12:38,19.942091503267978
2018-01-10 06:15:05,19.915389610389614
2018-01-10 06:17:31,19.938064516129035
2018-01-10 06:19:58,19.91391025641026
2018-01-10 06:22:24,19.874331210191084
2018-01-10 06:24:51,19.80867088607595
2018-01-10 06:27:18,19.780314465408807
2018-01-10 06:29:45,19.741250000000004
2018-01-10 06:32:12,19.68012422360249
2018-01-10 06:34:39,19.650000000000006
2018-01-10 06:37:06,19.586073619631907
2018-01-10 06:39:33,19.513597560975615
2018-01-10 06:42:01,19.46884848484849
2018-01-10 06:44:29,19.453192771084343
2018-01-10 06:46:56,19.4059880239521
2018-01-10 06:49:22,19.365654761904768
2018-01-10 06:51:49,19.330946745562137
2018-01-10 06:54:16,19.275294117647064
2018-01-10 06:56:42,19.23157894736843
2018-01-10 06:59:09,19.23238372093024
2018-01-10 07:01:36,19.20774566473989
2018-01-10 07:04:02,19.17781609195403
2018-01-10 07:06:33,19.17491428571429
2018-01-10 07:08:59,19.21579545454546
2018-01-10 07:11:26,19.190112994350287
2018-01-10 07:13:53,19.159269662921353
2018-01-10 07:16:19,19.206815642458107
2018-01-10 07:18:47,19.192333333333337
2018-01-10 07:21:13,19.17580110497238
2018-01-10 07:23:40,19.176483516483522
2018-01-10 07:26:08,19.171693989071045
2018-01-10 07:28:35,19.173097826086963
2018-01-10 07:31:02,19.169459459459464
2018-01-10 07:33:28,19.18451612903226
2018-01-10 07:35:56,19.175668449197865
2018-01-10 07:38:23,19.22739361702128
2018-01-10 07:40:50,19.197989417989422
2018-01-10 07:43:21,19.244157894736848
2018-01-10 07:45:48,19.262408376963354
2018-01-10 07:48:15,19.28255208333334
2018-01-10 07:50:43,19.299222797927467
2018-01-10 07:53:11,19.31536082474227
2018-01-10 07:55:38,19.34261538461539
2018-01-10 07:58:05,19.33540816326531
2018-01-10 08:00:31,19.339441624365485
2018-01-10 08:02:59,19.32207070707071
2018-01-10 08:05:26,19.363165829145732
2018-01-10 08:07:53,19.340500000000006
2018-01-10 08:10:19,19.333184079601992
2018-01-10 08:12:46,19.325247524752477
2018-01-10 08:15:13,19.353201970443354
2018-01-10 08:17:44,19.35196078431373
2018-01-10 08:20:11,19.36375609756098
2018-01-10 08:22:38,19.3445145631068
2018-01-10 08:25:05,19.346714975845416
2018-01-10 08:27:32,19.36173076923077
2018-01-10 08:29:58,19.367320574162683
2018-01-10 08:32:26,19.342571428571432
2018-01-10 08:34:52,19.345545023696687
2018-01-10 08:37:19,19.322688679245285
2018-01-10 08:39:46,19.30615023474179
2018-01-10 08:42:14,19.296448598130844
2018-01-10 08:44:42,19.276930232558144
2018-01-10 08:47:10,19.250185185185188
2018-01-10 08:49:37,19.253179723502306
2018-01-10 08:52:03,19.25720183486239
2018-01-10 08:54:32,19.240639269406397
2018-01-10 08:56:58,19.252136363636367
2018-01-10 08:59:25,19.25113122171946
2018-01-10 09:01:52,19.267882882882887
2018-01-10 09:04:20,19.283273542600902
2018-01-10 09:06:47,19.302410714285717
2018-01-10 09:09:18,19.322977777777783
2018-01-10 09:11:45,19.341327433628322
2018-01-10 09:14:12,19.369779735682826
2018-01-10 09:16:39,19.36583333333334
2018-01-10 09:19:07,19.362052401746734
2018-01-10 09:21:34,19.362347826086964
2018-01-10 09:24:01,19.357619047619057
2018-01-10 09:26:28,19.361120689655184
2018-01-10 09:28:55,19.382188841201728
2018-01-10 09:31:22,19.35948717948719
2018-01-10 09:33:49,19.37072340425533
2018-01-10 09:36:16,19.36012711864408
2018-01-10 09:38:43,19.334556962025328
2018-01-10 09:41:11,19.308655462184884
2018-01-10 09:43:37,19.27376569037658
2018-01-10 09:46:04,19.259708333333343
2018-01-10 09:48:30,19.243817427385903
2018-01-10 09:50:57,19.210041322314062
2018-01-10 09:53:24,19.190123456790133
2018-01-10 09:55:50,19.16762295081968
2018-01-10 09:58:17,19.12951020408164
2018-01-10 10:00:44,19.099430894308952
2018-01-10 10:03:10,19.06392712550608
2018-01-10 10:05:37,19.024838709677425
2018-01-10 10:08:03,18.983895582329325
2018-01-10 10:10:30,18.961280000000006
2018-01-10 10:12:57,18.9091235059761
2018-01-10 10:15:23,18.884761904761913
2018-01-10 10:17:50,18.854268774703566
2018-01-10 10:20:18,18.84291338582678
2018-01-10 10:22:45,18.805098039215693
2018-01-10 10:25:12,18.770312500000006
2018-01-10 10:27:39,18.741906614786
2018-01-10 10:30:06,18.715000000000007
2018-01-10 10:32:32,18.66965250965252
2018-01-10 10:34:59,18.62734615384616
2018-01-10 10:37:25,18.585363984674338
2018-01-10 10:39:52,18.550687022900775
2018-01-10 10:42:19,18.512585551330808
2018-01-10 10:44:45,18.47189393939395
2018-01-10 10:47:13,18.4396603773585
2018-01-10 10:49:41,18.42586466165415
2018-01-10 10:52:07,18.393295880149825
2018-01-10 10:54:35,18.35376865671643
2018-01-10 10:57:02,18.324460966542762
2018-01-10 10:59:29,18.29240740740742
2018-01-10 11:01:55,18.269298892988942
2018-01-10 11:04:22,18.24073529411766
2018-01-10 11:06:48,18.22446886446888
2018-01-10 11:09:15,18.190547445255486
2018-01-10 11:11:44,18.167200000000015
2018-01-10 11:14:12,18.149927536231896
2018-01-10 11:16:38,18.128339350180518
2018-01-10 11:19:05,18.103057553956848
2018-01-10 11:21:33,18.066953405017934
2018-01-10 11:24:00,18.03707142857144
2018-01-10 11:26:26,18.008718861209978
2018-01-10 11:28:53,17.989645390070933
2018-01-10 11:31:21,17.948939929328635
2018-01-10 11:33:48,17.92246478873241
2018-01-10 11:36:15,17.88368421052633
2018-01-10 11:38:42,17.863566433566447
2018-01-10 11:41:08,17.82686411149827
2018-01-10 11:43:35,17.789861111111126
2018-01-10 11:46:02,17.773633217993094
2018-01-10 11:48:29,17.743034482758635
2018-01-10 11:50:56,17.719072164948468
2018-01-10 11:53:22,17.69092465753426
2018-01-10 11:55:49,17.67331058020479
2018-01-10 11:58:17,17.63914965986396
2018-01-10 12:00:44,17.60908474576273
2018-01-10 12:03:10,17.58449324324326
2018-01-10 12:05:37,17.560740740740755
2018-01-10 12:08:04,17.535268456375857
2018-01-10 12:10:30,17.508729096989985
2018-01-10 12:12:57,17.476366666666685
2018-01-10 12:15:24,17.441893687707662
2018-01-10 12:17:51,17.41152317880797
2018-01-10 12:20:18,17.39145214521454
2018-01-10 12:22:44,17.379309210526333
2018-01-10 12:25:11,17.369213114754118
2018-01-10 12:27:38,17.341307189542505
2018-01-10 12:30:05,17.320097719869725
2018-01-10 12:32:32,17.297207792207814
2018-01-10 12:34:58,17.29042071197413
2018-01-10 12:37:25,17.343354838709697
2018-01-10 12:39:52,17.320482315112557
2018-01-10 12:42:19,17.326410256410274
2018-01-10 12:44:46,17.307891373801933
2018-01-10 12:47:14,17.3037261146497
2018-01-10 12:49:41,17.282031746031763
2018-01-10 12:52:07,17.2754430379747
2018-01-10 12:54:38,17.279842271293393
2018-01-10 12:57:05,17.250974842767313
2018-01-10 12:59:32,17.225956112852685
2018-01-10 13:01:59,17.20409375000002
2018-01-10 13:04:27,17.179252336448616
2018-01-10 13:06:54,17.15779503105592
2018-01-10 13:09:21,17.129040247678038
2018-01-10 13:11:49,17.107746913580264
2018-01-10 13:14:15,17.09233846153848
2018-01-10 13:16:43,17.06760736196321
2018-01-10 13:19:10,17.07697247706424
2018-01-10 13:21:37,17.069420731707336
2018-01-10 13:24:04,17.056747720364758
2018-01-10 13:26:31,17.0248484848485
2018-01-10 13:28:57,16.989728096676753
2018-01-10 13:31:25,16.960030120481942
2018-01-10 13:33:51,16.933513513513528
2018-01-10 13:36:18,16.909970059880255
2018-01-10 13:38:45,16.891134328358223
2018-01-10 13:41:11,16.912202380952397
2018-01-10 13:43:39,16.909703264094972
2018-01-10 13:46:06,16.90375739644972
2018-01-10 13:48:33,16.88359882005901
2018-01-10 13:50:59,16.8589411764706
2018-01-10 13:53:26,16.86120234604107
2018-01-10 13:55:53,16.854385964912293
2018-01-10 13:58:21,16.835364431486894
2018-01-10 14:00:48,16.843982558139547
2018-01-10 14:03:15,16.82202898550726
2018-01-10 14:05:42,16.803554913294814
2018-01-10 14:08:10,16.797867435158516
2018-01-10 14:10:36,16.776235632183923
2018-01-10 14:13:04,16.76045845272208
2018-01-10 14:15:31,16.743428571428588
2018-01-10 14:17:58,16.718319088319106
2018-01-10 14:20:25,16.695738636363657
2018-01-10 14:22:52,16.67968838526914
2018-01-10 14:25:20,16.659887005649736
2018-01-10 14:27:47,16.67738028169016
2018-01-10 14:30:14,16.675196629213502
2018-01-10 14:32:40,16.650700280112062
2018-01-10 14:35:07,16.633435754189964
2018-01-10 14:37:34,16.613565459610047
2018-01-10 14:40:01,16.59788888888891
2018-01-10 14:42:28,16.5674238227147
2018-01-10 14:44:54,16.54265193370168
2018-01-10 14:47:21,16.51856749311297
2018-01-10 14:49:48,16.492774725274746
2018-01-10 14:52:15,16.4792876712329
2018-01-10 14:54:42,16.46013661202188
2018-01-10 14:57:08,16.43381471389648
2018-01-10 14:59:35,16.41434782608698
2018-01-10 15:02:02,16.404281842818452
2018-01-10 15:04:30,16.37975675675678
2018-01-10 15:06:56,16.35455525606471
2018-01-10 15:09:23,16.348306451612924
2018-01-10 15:11:50,16.329597855227902
2018-01-10 15:14:18,16.3064438502674
2018-01-10 15:16:45,16.295680000000022
2018-01-10 15:19:11,16.282739361702152
2018-01-10 15:21:39,16.275702917771905
2018-01-10 15:24:05,16.27002645502648
2018-01-10 15:26:32,16.265699208443294
2018-01-10 15:28:59,16.251657894736866
2018-01-10 15:31:26,16.24661417322837
2018-01-10 15:33:53,16.285235602094264
2018-01-10 15:36:19,16.274308093994804
2018-01-10 15:38:46,16.26440104166669
2018-01-10 15:41:13,16.250909090909115
2018-01-10 15:43:40,16.237901554404168
2018-01-10 15:46:07,16.24434108527134
2018-01-10 15:48:34,16.25203608247425
2018-01-10 15:51:02,16.261928020565573
2018-01-10 15:53:28,16.26997435897438
2018-01-10 15:55:55,16.292557544757056
2018-01-10 15:58:21,16.313494897959206
2018-01-10 16:00:48,16.33458015267178
2018-01-10 16:03:15,16.367487309644694
2018-01-10 16:05:41,16.41635443037977
2018-01-10 16:08:08,16.4562878787879
2018-01-10 16:10:36,16.503501259445866
2018-01-10 16:13:03,16.541859296482436
2018-01-10 16:15:30,16.573659147869694
2018-01-10 16:17:57,16.624400000000023
2018-01-10 16:20:24,16.653840399002515
2018-01-10 16:22:50,16.678905472636835
2018-01-10 16:25:17,16.70774193548389
2018-01-10 16:27:44,16.720841584158435
2018-01-10 16:30:10,16.7357777777778
2018-01-10 16:32:37,16.744482758620713
2018-01-10 16:35:05,16.769115479115502
2018-01-10 16:37:32,16.785784313725514
2018-01-10 16:40:01,16.793569682151613
2018-01-10 16:42:27,16.807317073170758
2018-01-10 16:44:54,16.841532846715353
2018-01-10 16:47:21,16.8443446601942
2018-01-10 16:49:48,16.876440677966126
2018-01-10 16:52:14,16.896135265700508
2018-01-10 16:54:41,16.911012048192795
2018-01-10 16:57:09,16.912980769230792
2018-01-10 16:59:35,16.917673860911293
2018-01-10 17:02:02,16.9295215311005
2018-01-10 17:04:28,16.944725536992863
2018-01-10 17:06:55,16.965976190476212
2018-01-10 17:09:22,16.986080760095035
2018-01-10 17:11:48,16.99109004739339
2018-01-10 17:14:15,17.01380614657213
2018-01-10 17:16:42,17.036250000000024
2018-01-10 17:19:09,17.054447058823555
2018-01-10 17:21:36,17.06629107981223
2018-01-10 17:24:02,17.0997892271663
2018-01-10 17:26:29,17.13289719626171
2018-01-10 17:28:57,17.171748251748276
2018-01-10 17:31:25,17.2171627906977
2018-01-10 17:33:51,17.258955916473344
2018-01-10 17:36:18,17.294537037037063
2018-01-10 17:38:45,17.328337182448063
2018-01-10 17:41:12,17.3924884792627
2018-01-10 17:43:39,17.470827586206923
2018-01-10 17:46:06,17.54772935779819
2018-01-10 17:48:32,17.648077803203687
2018-01-10 17:50:59,17.74956621004569
2018-01-10 17:53:26,17.84801822323465
2018-01-10 17:55:53,17.942522727272753
2018-01-10 17:58:19,18.032154195011366
2018-01-10 18:00:49,18.11337104072401
2018-01-10 18:03:16,18.21221218961628
2018-01-10 18:05:43,18.28734234234237
2018-01-10 18:08:11,18.36384269662924
2018-01-10 18:10:37,18.444932735426036
2018-01-10 18:13:04,18.53335570469801
2018-01-10 18:15:30,18.61542410714288
2018-01-10 18:17:57,18.689175946547905
2018-01-10 18:20:24,18.748088888888912
2018-01-10 18:22:51,18.80784922394681
2018-01-10 18:25:17,18.877455752212416
2018-01-10 18:27:45,18.962560706401792
2018-01-10 18:30:12,19.022048458149804
2018-01-10 18:32:38,19.087560439560463
2018-01-10 18:35:05,19.14760964912283
2018-01-10 18:37:31,19.21045951859959
2018-01-10 18:39:59,19.282117903930157
2018-01-10 18:42:25,19.347363834422683
2018-01-10 18:44:52,19.42080434782611
2018-01-10 18:47:19,19.477440347071607
2018-01-10 18:49:47,19.555043290043315
2018-01-10 18:52:13,19.609352051835877
2018-01-10 18:54:40,19.699568965517265
2018-01-10 18:57:11,19.768752688172068
2018-01-10 18:59:38,19.826394849785434
2018-01-10 19:02:05,19.87516059957176
2018-01-10 19:04:32,19.93532051282054
2018-01-10 19:06:58,19.99579957356079
2018-01-10 19:09:25,20.05453191489364
2018-01-10 19:11:52,20.123991507431025
2018-01-10 19:14:19,20.19349576271189
2018-01-10 19:16:45,20.276384778012712
2018-01-10 19:19:14,20.367088607594965
2018-01-10 19:21:41,20.473621052631604
2018-01-10 19:24:08,20.565063025210108
2018-01-10 19:26:34,20.682473794549292
2018-01-10 19:29:02,20.800774058577428
2018-01-10 19:31:28,20.948935281837187
2018-01-10 19:33:56,21.068000000000026
2018-01-10 19:36:22,21.176029106029134
2018-01-10 19:38:49,21.294273858921187
2018-01-10 19:41:16,21.39836438923398
2018-01-10 19:43:43,21.551198347107466
2018-01-10 19:46:10,21.682577319587658
2018-01-10 19:48:36,21.828024691358056
2018-01-10 19:51:04,21.96375770020537
2018-01-10 19:53:31,22.084938524590196
2018-01-10 19:55:59,22.205276073619665
2018-01-10 19:58:26,22.3334897959184
2018-01-10 20:00:54,22.45128309572305
2018-01-10 20:03:20,22.555508130081332
2018-01-10 20:05:47,22.64870182555784
2018-01-10 20:08:14,22.74354251012149
2018-01-10 20:10:40,22.862303030303064
2018-01-10 20:13:07,22.966411290322615
2018-01-10 20:15:34,23.08136820925557
2018-01-10 20:18:01,23.206847389558266
2018-01-10 20:20:28,23.31030060120244
2018-01-10 20:22:55,23.421140000000033
2018-01-10 20:25:21,23.5306786427146
2018-01-10 20:27:49,23.621195219123535
2018-01-10 20:30:15,23.731093439363846
2018-01-10 20:32:42,23.840892857142887
2018-01-10 20:35:08,23.971247524752503
2018-01-10 20:37:36,24.090138339920976
2018-01-10 20:40:04,24.199171597633164
2018-01-10 20:42:31,24.29064960629924
2018-01-10 20:44:58,24.379273084479397
2018-01-10 20:47:26,24.473372549019636
2018-01-10 20:49:53,24.572700587084178
2018-01-10 20:52:20,24.66943359375003
2018-01-10 20:54:47,24.757797270955194
2018-01-10 20:57:13,24.84451361867707
2018-01-10 20:59:40,24.940543689320414
2018-01-10 21:02:07,25.049631782945763
2018-01-10 21:04:34,25.14760154738881
2018-01-10 21:07:01,25.256718146718175
2018-01-10 21:09:28,25.374527938342993
2018-01-10 21:11:55,25.50232692307695
2018-01-10 21:14:23,25.61927063339734
2018-01-10 21:16:51,25.71348659003834
2018-01-10 21:19:18,25.813785850860445
2018-01-10 21:21:45,25.905553435114527
2018-01-10 21:24:13,26.00205714285717
2018-01-10 21:26:40,26.098060836501926
2018-01-10 21:29:06,26.186242884250497
2018-01-10 21:31:33,26.289431818181843
2018-01-10 21:34:00,26.393931947069966
2018-01-10 21:36:28,26.46992452830191
2018-01-10 21:38:55,26.546120527306993
2018-01-10 21:41:22,26.621033834586488
2018-01-10 21:43:49,26.708480300187638
2018-01-10 21:46:16,26.769082397003768
2018-01-10 21:48:44,26.83947663551404
2018-01-10 21:51:11,26.918824626865696
2018-01-10 21:53:37,26.99247672253261
2018-01-10 21:56:05,27.076635687732367
2018-01-10 21:58:31,27.14378478664195
2018-01-10 22:00:59,27.212722222222247
2018-01-10 22:03:27,27.288798521256957
2018-01-10 22:05:53,27.34625461254615
2018-01-10 22:08:20,27.40957642725601
2018-01-10 22:10:49,27.47880514705885
2018-01-10 22:13:15,27.54110091743122
2018-01-10 22:15:43,27.609706959706987
2018-01-10 22:18:09,27.692925045703863
2018-01-10 22:20:37,27.76678832116791
2018-01-10 22:23:03,27.842386156648477
2018-01-10 22:25:31,27.905163636363664
2018-01-10 22:27:57,27.983067150635236
2018-01-10 22:30:25,28.07561594202901
2018-01-10 22:32:53,28.1539059674503
2018-01-10 22:35:19,28.2233032490975
2018-01-10 22:37:46,28.281639639639668
2018-01-10 22:40:12,28.341079136690677
2018-01-10 22:42:39,28.38122082585281
2018-01-10 22:45:06,28.439086021505407
2018-01-10 22:47:32,28.492093023255844
2018-01-10 22:49:59,28.537160714285744
2018-01-10 22:52:26,28.595204991087375
2018-01-10 22:54:53,28.65144128113882
2018-01-10 22:57:20,28.70138543516877
2018-01-10 22:59:47,28.756524822695066
2018-01-10 23:02:13,28.803203539823038
2018-01-10 23:04:40,28.853250883392253
2018-01-10 23:07:07,28.90359788359791
2018-01-10 23:09:33,28.95945422535214
2018-01-10 23:12:00,28.991159929701258
2018-01-10 23:14:26,29.024561403508798
2018-01-10 23:16:54,29.052311733800373
2018-01-10 23:19:23,29.101695804195828
2018-01-10 23:21:50,29.23305410122166
2018-01-10 23:24:17,29.437299651567965
2018-01-10 23:26:44,29.717408695652196
2018-01-10 23:29:11,29.818125000000023
2018-01-10 23:31:37,29.93616984402082
2018-01-10 23:34:05,30.03437716262978
2018-01-10 23:36:33,30.144110535405893
2018-01-10 23:39:00,30.240534482758644
2018-01-10 23:41:26,30.335421686747008
2018-01-10 23:43:53,30.44085910652923
2018-01-10 23:46:20,30.57463121783879
2018-01-10 23:48:46,30.704931506849334
2018-01-10 23:51:13,30.759914529914546
2018-01-10 23:53:39,30.79803754266213
2018-01-10 23:56:06,30.899114139693374
2018-01-10 23:58:33,30.97462585034015
2018-01-11 00:01:02,31.075476190476206
2018-01-11 00:03:29,31.14447278911566
2018-01-11 00:05:57,31.250697278911577
2018-01-11 00:08:23,31.335901360544227
2018-01-11 00:10:50,31.424676870748304
2018-01-11 00:13:17,31.49627551020409
2018-01-11 00:15:43,31.54661564625851
2018-01-11 00:18:11,31.592295918367356
2018-01-11 00:20:39,31.6270918367347
2018-01-11 00:23:06,31.661717687074837
2018-01-11 00:25:33,31.757006802721094
2018-01-11 00:28:00,31.81715986394558
2018-01-11 00:30:27,31.86437074829932
2018-01-11 00:32:55,31.870102040816324
2018-01-11 00:35:22,31.87668367346939
2018-01-11 00:37:49,31.87736394557823
2018-01-11 00:40:16,31.87593537414966
2018-01-11 00:42:42,31.881836734693877
2018-01-11 00:45:09,31.87848639455782
2018-01-11 00:47:36,31.903605442176865
2018-01-11 00:50:03,31.91801020408163
2018-01-11 00:52:29,31.96664965986394
2018-01-11 00:54:57,32.00705782312925
2018-01-11 00:57:24,32.068673469387754
2018-01-11 00:59:51,32.115102040816325
2018-01-11 01:02:17,32.212380952380954
2018-01-11 01:04:44,32.257448979591835
2018-01-11 01:07:11,32.321955782312926
2018-01-11 01:09:39,32.388163265306126
2018-01-11 01:12:06,32.44027210884354
2018-01-11 01:14:33,32.50098639455783
2018-01-11 01:17:00,32.58482993197279
2018-01-11 01:19:27,32.63522108843538
2018-01-11 01:21:53,32.698656462585035
2018-01-11 01:24:24,32.76554421768708
2018-01-11 01:26:50,32.82229591836735
2018-01-11 01:29:17,32.87914965986395
2018-01-11 01:31:44,32.94219387755103
2018-01-11 01:34:10,32.994115646258514
2018-01-11 01:36:37,33.06510204081633
2018-01-11 01:39:04,33.1228231292517
2018-01-11 01:41:30,33.201904761904764
2018-01-11 01:43:57,33.253554421768705
2018-01-11 01:46:25,33.38025510204081
2018-01-11 01:48:52,33.49857142857143
2018-01-11 01:51:19,33.62277210884354
2018-01-11 01:53:46,33.75554421768708
2018-01-11 01:56:12,33.945221088435375
2018-01-11 01:58:39,34.144370748299316
2018-01-11 02:01:05,34.28297619047619
2018-01-11 02:03:33,34.44551020408163
2018-01-11 02:05:59,34.67442176870748
2018-01-11 02:08:27,34.76721088435373
2018-01-11 02:10:56,34.87362244897958
2018-01-11 02:13:23,34.98875850340135
2018-01-11 02:15:50,35.108197278911554
2018-01-11 02:18:18,35.24488095238094
2018-01-11 02:20:44,35.37231292517005
2018-01-11 02:23:11,35.47916666666666
2018-01-11 02:25:38,35.57508503401359
2018-01-11 02:28:04,35.71806122448978
2018-01-11 02:30:31,35.780068027210866
2018-01-11 02:32:57,35.85460884353739
2018-01-11 02:35:25,35.96680272108841
2018-01-11 02:37:52,36.07071428571427
2018-01-11 02:40:20,36.132738095238075
2018-01-11 02:42:47,36.21374149659862
2018-01-11 02:45:14,36.303996598639436
2018-01-11 02:47:40,36.42389455782311
2018-01-11 02:50:07,36.551836734693865
2018-01-11 02:52:34,36.68147959183672
2018-01-11 02:55:00,36.795884353741485
2018-01-11 02:57:27,36.92520408163264
2018-01-11 02:59:53,37.02860544217686
2018-01-11 03:02:20,37.17391156462583
2018-01-11 03:04:47,37.29295918367345
2018-01-11 03:07:13,37.42680272108842
2018-01-11 03:09:40,37.56880952380951
2018-01-11 03:12:07,37.64908163265305
2018-01-11 03:14:34,37.78326530612244
