dayOfWeek,hourOfDay,P1,P2,year,month
Friday,0,19.993750000000002,8.532395833333334,2022,12
Friday,1,16.591182795698916,7.0998924731182775,2022,12
Friday,2,17.389571428571433,7.24942857142857,2022,12
Friday,3,16.704,6.861999999999999,2022,12
Friday,4,14.420217391304357,5.974565217391302,2022,12
Friday,5,12.863437500000003,5.496145833333331,2022,12
Friday,6,12.202391304347826,5.3727173913043496,2022,12
Friday,7,11.463586956521732,5.3170652173913036,2022,12
Friday,8,11.43572916666667,5.5158333333333305,2022,12
Friday,9,13.014444444444452,6.181666666666667,2022,12
Friday,10,14.330144927536237,6.133043478260869,2022,12
Friday,11,18.523285714285723,6.956571428571428,2022,12
Friday,12,17.848153846153846,6.725538461538463,2022,12
Friday,13,17.75952380952381,6.5377777777777775,2022,12
Friday,14,18.88016129032258,6.9117741935483865,2022,12
Friday,15,23.407802197802194,7.895384615384618,2022,12
Friday,16,26.701954022988506,9.545632183908046,2022,12
Friday,17,31.64427083333334,11.417500000000004,2022,12
Friday,18,40.998020833333335,14.994791666666663,2022,12
Friday,19,43.41431578947368,15.624947368421054,2022,12
Friday,20,39.919680851063845,15.449680851063837,2022,12
Friday,21,37.42231578947367,14.371368421052633,2022,12
Friday,22,34.47781249999999,13.084166666666668,2022,12
Friday,23,31.93872340425532,11.877127659574471,2022,12
Monday,0,12.111237113402057,4.645670103092783,2022,12
Monday,1,13.072553191489357,4.865531914893617,2022,12
Monday,2,13.523809523809526,4.933333333333332,2022,12
Monday,3,14.444375,5.001093749999999,2022,12
Monday,4,12.126363636363637,4.716704545454544,2022,12
Monday,5,15.079479166666665,5.523125,2022,12
Monday,6,16.36855670103093,6.066082474226805,2022,12
Monday,7,17.75151515151516,6.241717171717173,2022,12
Monday,8,18.365876288659802,6.427319587628865,2022,12
Monday,9,16.524942528735632,6.30574712643678,2022,12
Monday,10,16.955384615384617,6.118153846153849,2022,12
Monday,11,16.94528571428571,6.378714285714287,2022,12
Monday,12,13.14108695652174,4.5078260869565225,2022,12
Monday,13,14.547666666666665,5.2925,2022,12
Monday,14,14.574,4.748999999999998,2022,12
Monday,15,15.257611940298505,4.931641791044776,2022,12
Monday,16,16.750000000000007,5.061250000000003,2022,12
Monday,17,16.52408602150539,5.731612903225806,2022,12
Monday,18,15.812604166666674,5.96625,2022,12
Monday,19,13.068686868686873,5.208282828282827,2022,12
Monday,20,13.22989583333333,5.2904166666666645,2022,12
Monday,21,12.673535353535359,4.603838383838384,2022,12
Monday,22,13.415625000000007,4.749583333333335,2022,12
Monday,23,15.291530612244895,5.09030612244898,2022,12
Saturday,0,25.198541666666653,9.3734375,2022,12
Saturday,1,25.438924731182798,9.157849462365592,2022,12
Saturday,2,19.74253164556963,7.372911392405063,2022,12
Saturday,3,16.92395604395605,6.038351648351649,2022,12
Saturday,4,18.507127659574472,6.042659574468086,2022,12
Saturday,5,17.909893617021275,6.0789361702127644,2022,12
Saturday,6,15.517157894736847,5.108315789473683,2022,12
Saturday,7,11.954895833333337,3.648541666666667,2022,12
Saturday,8,10.144086021505377,2.7606451612903227,2022,12
Saturday,9,10.757613636363633,3.068636363636364,2022,12
