dayOfWeek,hourOfDay,P1,P2,year,month
Friday,0,12.468723404255314,5.082127659574469,2021,11
Friday,1,10.765833333333335,4.083541666666666,2021,11
Friday,2,13.01933333333333,4.310666666666666,2021,11
Friday,3,13.262291666666671,4.875208333333334,2021,11
Friday,4,11.889183673469384,5.002448979591838,2021,11
Friday,5,12.440833333333332,5.7799999999999985,2021,11
Friday,6,14.150217391304347,6.061956521739129,2021,11
Friday,7,16.05612244897959,7.036530612244898,2021,11
Friday,8,16.122291666666666,6.682916666666667,2021,11
Friday,9,11.11731707317073,4.689999999999998,2021,11
Friday,10,10.94875,3.804375,2021,11
Friday,11,7.887222222222221,2.830277777777778,2021,11
Friday,12,5.509629629629628,1.3403703703703707,2021,11
Friday,13,11.075250000000002,2.1757500000000003,2021,11
Friday,14,12.19360655737705,2.193934426229509,2021,11
Friday,15,15.058275862068967,2.488793103448275,2021,11
Friday,16,14.035223880597014,2.3843283582089545,2021,11
Friday,17,13.103043478260872,2.821014492753624,2021,11
Friday,18,16.771228070175436,3.4177192982456135,2021,11
Friday,19,13.451538461538462,3.385192307692308,2021,11
Friday,20,12.065490196078432,3.493333333333333,2021,11
Friday,21,11.885555555555554,3.113888888888889,2021,11
Friday,22,11.322777777777777,2.9729629629629635,2021,11
Friday,23,8.217547169811322,2.046981132075471,2021,11
Monday,0,22.229178082191783,10.776301369863017,2021,11
Monday,1,20.229729729729737,9.826891891891893,2021,11
Monday,2,19.654054054054054,9.86608108108108,2021,11
Monday,3,20.80383561643836,10.172054794520548,2021,11
Monday,4,19.771081081081075,9.718243243243244,2021,11
Monday,5,23.810000000000002,11.10602739726027,2021,11
Monday,6,24.56813333333334,11.368000000000002,2021,11
Monday,7,26.45250000000001,12.247361111111111,2021,11
Monday,8,26.732191780821914,11.934246575342463,2021,11
Monday,9,28.21432432432433,12.052972972972976,2021,11
Monday,10,24.346093750000005,10.6890625,2021,11
Monday,11,21.976551724137927,9.046551724137931,2021,11
Monday,12,22.93755555555555,9.239555555555556,2021,11
Monday,13,21.982333333333337,9.053833333333333,2021,11
Monday,14,19.483714285714296,8.035857142857145,2021,11
Monday,15,21.513623188405802,9.167246376811596,2021,11
Monday,16,21.96,9.09394366197183,2021,11
Monday,17,25.079466666666676,10.601333333333336,2021,11
Monday,18,25.189393939393938,11.79060606060606,2021,11
Monday,19,25.783793103448282,11.995172413793101,2021,11
Monday,20,25.123220338983046,11.817457627118644,2021,11
Monday,21,34.73650793650794,16.82238095238095,2021,11
Monday,22,32.39875,14.706562499999997,2021,11
Monday,23,27.79357142857143,12.847142857142858,2021,11
Saturday,0,5.526458333333334,1.4104166666666664,2021,11
Saturday,1,5.0125,1.2197916666666668,2021,11
Saturday,2,6.022127659574466,1.3214893617021275,2021,11
Saturday,3,5.292448979591837,1.2016326530612247,2021,11
Saturday,4,5.916153846153846,1.3450000000000002,2021,11
Saturday,5,5.686451612903225,1.6854838709677418,2021,11
Saturday,6,6.686849315068492,2.1836986301369867,2021,11
Saturday,7,9.335571428571438,3.198571428571427,2021,11
Saturday,8,8.614109589041094,3.1742465753424636,2021,11
Saturday,9,5.888214285714286,1.6258928571428564,2021,11
Saturday,10,4.468372093023254,0.9341860465116283,2021,11
Saturday,11,6.744318181818183,1.820681818181818,2021,11
Saturday,12,5.1925,1.4913636363636362,2021,11
Saturday,13,5.752280701754388,1.513333333333333,2021,11
Saturday,14,7.2085454545454555,2.6405454545454545,2021,11
Saturday,15,7.785000000000003,2.6812500000000004,2021,11
Saturday,16,6.889444444444444,2.3865277777777774,2021,11
Saturday,17,8.866849315068489,3.434931506849315,2021,11
Saturday,18,11.923880597014927,5.277164179104477,2021,11
Saturday,19,21.70111111111111,10.045972222222225,2021,11
Saturday,20,14.986478873239433,6.527323943661971,2021,11
Saturday,21,10.610000000000001,4.547857142857144,2021,11
Saturday,22,10.585270270270271,4.246216216216216,2021,11
Saturday,23,10.704218749999997,4.51328125,2021,11
Sunday,0,8.641971830985916,3.0256338028169014,2021,11
Sunday,1,8.639999999999997,2.6436486486486483,2021,11
Sunday,2,8.019041095890412,2.3380821917808228,2021,11
Sunday,3,8.258219178082186,2.4560273972602746,2021,11
Sunday,4,7.581780821917805,2.3924657534246574,2021,11
Sunday,5,7.315466666666663,2.4436000000000013,2021,11
Sunday,6,7.7291780821917815,2.7917808219178064,2021,11
Sunday,7,7.933783783783783,2.8222972972972973,2021,11
Sunday,8,8.3968,3.1433333333333335,2021,11
Sunday,9,7.856111111111113,2.5723611111111113,2021,11
Sunday,10,7.3462686567164175,2.4334328358208945,2021,11
Sunday,11,7.554285714285716,3.0452380952380955,2021,11
Sunday,12,8.611627906976743,3.7790697674418605,2021,11
Sunday,13,8.706229508196722,3.678524590163936,2021,11
Sunday,14,9.384202898550726,3.920289855072462,2021,11
Sunday,15,12.423428571428568,5.7775714285714255,2021,11
Sunday,16,13.342,6.283599999999997,2021,11
Sunday,17,15.753380281690141,7.2225352112676084,2021,11
Sunday,18,17.078888888888898,8.420833333333338,2021,11
Sunday,19,16.37666666666667,8.674133333333332,2021,11
Sunday,20,16.662816901408455,8.94619718309859,2021,11
Sunday,21,17.043150684931508,8.94260273972603,2021,11
Sunday,22,17.32535211267606,9.208873239436619,2021,11
Sunday,23,20.0604109589041,10.683561643835613,2021,11
Thursday,0,19.306521739130435,6.385000000000001,2021,11
Thursday,1,18.635306122448977,4.9734693877551015,2021,11
Thursday,2,15.558666666666669,3.25,2021,11
Thursday,3,15.747400000000003,3.0042,2021,11
Thursday,4,14.382708333333333,2.5910416666666665,2021,11
Thursday,5,11.03020408163265,1.9859183673469385,2021,11
Thursday,6,10.520888888888887,2.1337777777777776,2021,11
Thursday,7,8.977105263157895,2.080263157894737,2021,11
Thursday,8,11.361739130434785,2.368695652173913,2021,11
Thursday,9,11.480499999999997,1.9437499999999992,2021,11
Thursday,10,9.516206896551726,1.9293103448275866,2021,11
Thursday,11,9.870555555555555,2.1755555555555555,2021,11
Thursday,12,6.653157894736842,1.4084210526315788,2021,11
Thursday,13,5.083333333333333,1.2370370370370367,2021,11
Thursday,14,4.8248,1.0972000000000002,2021,11
Thursday,15,3.86047619047619,0.8285714285714285,2021,11
Thursday,16,4.822916666666666,1.5741666666666665,2021,11
Thursday,17,8.220769230769232,3.8326923076923074,2021,11
Thursday,18,14.771750000000003,6.8862499999999995,2021,11
Thursday,19,14.509090909090908,7.515909090909091,2021,11
Thursday,20,12.13,6.435000000000001,2021,11
Thursday,21,9.462916666666667,4.194583333333333,2021,11
Thursday,22,8.486279069767441,3.394651162790697,2021,11
Thursday,23,10.418750000000001,4.44675,2021,11
Tuesday,0,15.971632653061222,7.160000000000002,2021,11
Tuesday,1,15.2569387755102,6.910612244897959,2021,11
Tuesday,2,17.187755102040818,8.166938775510205,2021,11
Tuesday,3,17.72489795918367,8.460204081632652,2021,11
Tuesday,4,16.99224489795919,7.940408163265307,2021,11
Tuesday,5,18.3746,8.894400000000001,2021,11
Tuesday,6,19.414693877551016,9.677959183673469,2021,11
Tuesday,7,20.18510204081632,10.24795918367347,2021,11
Tuesday,8,22.42877551020408,11.099183673469389,2021,11
Tuesday,9,20.673265306122445,10.22877551020408,2021,11
Tuesday,10,20.02545454545454,9.52613636363636,2021,11
Tuesday,11,18.11564102564102,8.834358974358976,2021,11
Tuesday,12,17.8145,7.7932500000000005,2021,11
Tuesday,13,9.819473684210527,4.138947368421051,2021,11
Tuesday,14,11.14642857142857,4.662142857142857,2021,11
Tuesday,15,11.713636363636361,4.593863636363636,2021,11
Tuesday,16,13.612040816326529,5.748367346938775,2021,11
Tuesday,17,14.732448979591839,6.566938775510205,2021,11
Tuesday,18,14.077083333333329,6.881249999999999,2021,11
Tuesday,19,15.101666666666672,7.947499999999999,2021,11
Tuesday,20,14.558958333333324,8.181458333333333,2021,11
Tuesday,21,17.042571428571428,9.604285714285714,2021,11
Tuesday,22,11.329696969696972,6.409393939393941,2021,11
Tuesday,23,12.145208333333334,4.960208333333333,2021,11
Wednesday,0,15.253076923076923,7.245897435897437,2021,11
Wednesday,1,13.209200000000001,7.8908000000000005,2021,11
Wednesday,2,13.8584,8.6556,2021,11
Wednesday,3,12.3268,7.629999999999999,2021,11
Wednesday,4,7.844166666666667,5.14625,2021,11
Wednesday,5,7.943600000000001,5.243200000000001,2021,11
Wednesday,6,11.962272727272726,4.559545454545455,2021,11
Wednesday,7,13.461799999999997,5.072,2021,11
Wednesday,8,13.83836734693877,4.354285714285714,2021,11
Wednesday,9,14.011086956521737,4.098478260869564,2021,11
Wednesday,10,16.49604651162791,4.777209302325581,2021,11
Wednesday,11,17.41516129032258,6.8038709677419345,2021,11
Wednesday,12,19.750999999999994,5.924999999999999,2021,11
Wednesday,13,17.87882352941177,5.946470588235293,2021,11
Wednesday,14,17.602249999999998,4.26675,2021,11
Wednesday,15,17.110625000000002,4.437083333333334,2021,11
Wednesday,16,15.971428571428575,5.645428571428572,2021,11
Wednesday,17,18.909761904761897,6.504047619047618,2021,11
Wednesday,18,22.30428571428571,8.027755102040816,2021,11
Wednesday,19,27.77558139534884,11.641395348837207,2021,11
Wednesday,20,37.20711111111111,15.313111111111112,2021,11
Wednesday,21,42.61838709677421,19.906774193548383,2021,11
Wednesday,22,38.94359999999999,19.186,2021,11
Wednesday,23,24.140731707317073,9.521463414634146,2021,11
