dayOfWeek,hourOfDay,P1,P2,year,month
Saturday,2,160.7,26.77,2019,3
Saturday,3,125.25,24.705,2019,3
Saturday,4,111.9,22.975,2019,3
Saturday,5,121.0,23.375,2019,3
Saturday,6,64.05,16.39,2019,3
Saturday,7,86.35,21.775,2019,3
Saturday,8,97.7,22.56,2019,3
Saturday,9,50.633333333333326,19.099999999999998,2019,3
Saturday,10,50.7,21.29,2019,3
Saturday,11,45.7,19.305,2019,3
Saturday,12,60.25,27.49,2019,3
Saturday,13,65.2,29.880000000000003,2019,3
Saturday,14,64.05,28.655,2019,3
Saturday,15,47.9,21.03,2019,3
Saturday,16,30.7,15.44,2019,3
Saturday,17,36.666666666666664,17.03333333333333,2019,3
Saturday,18,43.2,16.22,2019,3
Saturday,19,58.5,27.05,2019,3
Saturday,20,49.85,19.075,2019,3
Saturday,21,49.25,17.21,2019,3
Saturday,22,56.45,21.715,2019,3
Saturday,23,69.19999999999999,25.69,2019,3
Sunday,0,46.7,18.02,2019,3
Sunday,1,53.1,19.536666666666665,2019,3
Sunday,2,53.7,19.665,2019,3
Sunday,3,46.0,16.25,2019,3
Sunday,4,61.15,20.990000000000002,2019,3
Sunday,5,96.25,29.965,2019,3
Sunday,6,86.85,27.085,2019,3
Sunday,7,51.75,17.634999999999998,2019,3
Sunday,8,46.0,17.78,2019,3
Sunday,9,30.066666666666666,12.333333333333334,2019,3
Sunday,10,28.35,11.535,2019,3
Sunday,11,22.8,7.220000000000001,2019,3
Sunday,12,29.2,10.465,2019,3
Sunday,13,19.4,6.05,2019,3
Sunday,14,12.8,5.71,2019,3
Sunday,15,16.8,3.7199999999999998,2019,3
Sunday,16,9.35,2.41,2019,3
Sunday,17,11.666666666666666,2.2566666666666664,2019,3
Sunday,18,10.65,3.3449999999999998,2019,3
Sunday,19,8.55,2.355,2019,3
Sunday,20,8.8,2.45,2019,3
Sunday,21,16.25,1.63,2019,3
Sunday,22,14.899999999999999,1.83,2019,3
Sunday,23,9.75,1.645,2019,3
