dayOfWeek,hourOfDay,P1,P2,year,month
Friday,0,0.0,-0.29,2021,4
Friday,1,0.06666666666666667,-0.17333333333333334,2021,4
Friday,2,0.03333333333333333,-0.3333333333333333,2021,4
Friday,3,0.0,-0.3466666666666667,2021,4
Friday,4,0.0,-0.2475,2021,4
Friday,5,0.04,-0.24,2021,4
Friday,6,0.022222222222222223,-0.15000000000000002,2021,4
Friday,7,0.18,-0.21666666666666667,2021,4
Friday,8,-0.125,-0.30625,2021,4
Friday,9,0.0,-0.264,2021,4
Friday,10,0.0,-0.23777777777777778,2021,4
Friday,11,0.0,-0.16625,2021,4
Friday,12,0.0,-0.1842857142857143,2021,4
Friday,13,0.0,-0.177,2021,4
Friday,14,0.0,-0.1622222222222222,2021,4
Friday,15,0.022222222222222223,-0.1322222222222222,2021,4
Friday,16,0.02,-0.11800000000000002,2021,4
Friday,17,0.0,-0.25111111111111106,2021,4
Friday,18,0.0,-0.24555555555555555,2021,4
Friday,19,-0.3333333333333333,-0.2966666666666667,2021,4
Friday,20,0.0,-0.27999999999999997,2021,4
Friday,21,0.014285714285714287,-0.22571428571428573,2021,4
Friday,22,0.011111111111111112,-0.2688888888888889,2021,4
Friday,23,0.011111111111111112,-0.23555555555555557,2021,4
Monday,0,0.037500000000000006,-0.18,2021,4
Monday,1,0.03333333333333333,-0.18166666666666667,2021,4
Monday,2,0.0,-0.202,2021,4
Monday,3,0.04,-0.202,2021,4
Monday,4,0.016666666666666666,-0.18500000000000003,2021,4
Monday,5,0.025,-0.1925,2021,4
Monday,6,0.05,-0.14750000000000002,2021,4
Monday,7,0.0,-0.21000000000000002,2021,4
Monday,8,0.0,-0.2833333333333334,2021,4
Monday,9,0.02,-0.25,2021,4
Monday,10,0.0,-0.23666666666666666,2021,4
Monday,11,0.0,-0.24333333333333332,2021,4
Monday,12,-0.14285714285714285,-0.3014285714285715,2021,4
Monday,13,0.0,-0.18500000000000003,2021,4
Monday,14,0.0,-0.16875,2021,4
Monday,15,0.0,-0.16999999999999998,2021,4
Monday,16,0.016666666666666666,-0.17833333333333334,2021,4
Monday,17,0.0,-0.1775,2021,4
Monday,18,0.0,-0.21166666666666667,2021,4
Monday,19,-0.2,-0.264,2021,4
Monday,20,0.0,-0.285,2021,4
Monday,21,0.016666666666666666,-0.25833333333333336,2021,4
Monday,22,-0.3333333333333333,-0.3066666666666667,2021,4
Monday,23,0.22666666666666668,-0.20600000000000002,2021,4
Saturday,0,0.028571428571428574,-0.17714285714285713,2021,4
Saturday,1,0.0,-0.2475,2021,4
Saturday,2,0.02,-0.09,2021,4
Saturday,3,0.0,-0.1875,2021,4
Saturday,4,0.03333333333333333,-0.25666666666666665,2021,4
Saturday,5,0.07500000000000001,-0.16625,2021,4
Saturday,6,0.05,-0.115,2021,4
Saturday,7,0.025,-0.20875,2021,4
Saturday,8,0.0,-0.16142857142857142,2021,4
Saturday,9,0.0,-0.24000000000000005,2021,4
Saturday,10,0.0,-0.25,2021,4
Saturday,11,0.028571428571428574,-0.16,2021,4
Saturday,12,0.2285714285714286,-0.16999999999999998,2021,4
Saturday,13,0.0,-0.19444444444444445,2021,4
Saturday,14,0.0,-0.20875000000000002,2021,4
Saturday,15,0.0,-0.2,2021,4
Saturday,16,0.0,-0.2575,2021,4
Saturday,17,0.19555555555555557,-0.205,2021,4
Saturday,18,0.0125,-0.20500000000000002,2021,4
Saturday,19,-0.125,-0.2525,2021,4
Saturday,20,0.011111111111111112,-0.2,2021,4
Saturday,21,0.1511111111111111,-0.18375,2021,4
Saturday,22,0.025,-0.15000000000000002,2021,4
Saturday,23,0.028571428571428574,-0.15571428571428572,2021,4
Sunday,0,0.016666666666666666,-0.14666666666666667,2021,4
Sunday,1,0.025,-0.15375,2021,4
Sunday,2,0.07500000000000001,-0.135,2021,4
Sunday,3,0.025,-0.165,2021,4
Sunday,4,0.06666666666666667,-0.12666666666666668,2021,4
Sunday,5,0.042857142857142864,-0.16714285714285712,2021,4
Sunday,6,0.1,-0.13,2021,4
Sunday,7,0.02,-0.22800000000000004,2021,4
