dayOfWeek,hourOfDay,P1,P2,year,month
Friday,0,5.883333333333333,1.9033333333333333,2019,8
Friday,1,7.433333333333333,2.21,2019,8
Friday,2,5.766666666666667,2.1533333333333333,2019,8
Friday,3,4.76,1.5799999999999998,2019,8
Friday,4,6.185714285714285,1.9200000000000002,2019,8
Friday,5,7.0857142857142845,2.3300000000000005,2019,8
Friday,6,8.516666666666667,2.5533333333333332,2019,8
Friday,7,3.5,1.3033333333333335,2019,8
Friday,8,5.816666666666666,1.4633333333333332,2019,8
Friday,9,6.083333333333333,1.365,2019,8
Friday,10,1.8333333333333333,1.26,2019,8
Friday,11,5.242857142857143,1.7857142857142858,2019,8
Friday,12,2.4833333333333334,1.3266666666666667,2019,8
Friday,13,3.894285714285714,1.3033333333333335,2019,8
Friday,14,2.837142857142857,1.16,2019,8
Friday,15,4.433333333333334,1.4249999999999998,2019,8
Friday,16,2.45,1.3566666666666667,2019,8
Friday,17,3.8766666666666665,1.344,2019,8
Friday,18,4.56,1.398,2019,8
Friday,19,6.666666666666667,1.655,2019,8
Friday,20,3.475,1.8025000000000002,2019,8
Friday,21,3.5,1.705,2019,8
Friday,22,10.68,3.6079999999999997,2019,8
Friday,23,8.34,3.1580000000000004,2019,8
Monday,0,21.6,7.109999999999999,2019,8
Monday,1,16.174999999999997,6.8925,2019,8
Monday,2,37.075,12.185,2019,8
Monday,3,22.4,9.8025,2019,8
Monday,4,29.24,11.884,2019,8
Monday,5,17.475,7.2125,2019,8
Monday,6,18.5,5.266666666666667,2019,8
Monday,7,13.200000000000001,4.413333333333333,2019,8
Monday,8,13.833333333333334,8.516666666666667,2019,8
Monday,9,35.6,11.627500000000001,2019,8
Monday,10,28.666666666666668,14.723333333333334,2019,8
Monday,11,16.9,6.673333333333333,2019,8
Monday,12,8.24,5.5,2019,8
Monday,13,15.48,8.514,2019,8
Monday,14,14.375,8.24,2019,8
Monday,15,11.65,4.1375,2019,8
Monday,16,7.550000000000001,75.155,2019,8
Monday,17,12.025,4.16,2019,8
Monday,18,8.2,3.0,2019,8
Monday,19,8.975,2.0949999999999998,2019,8
Monday,20,5.1,1.848,2019,8
Monday,21,6.8,2.0375,2019,8
Monday,22,8.475000000000001,2.575,2019,8
Monday,23,9.024999999999999,1.9675,2019,8
Saturday,0,10.98,2.9699999999999998,2019,8
Saturday,1,14.183333333333332,3.595,2019,8
Saturday,2,13.200000000000001,3.987142857142857,2019,8
Saturday,3,12.728571428571428,4.115714285714286,2019,8
