dayOfWeek,hourOfDay,P1,P2,year,month
Friday,0,9.425816326530608,3.1970408163265307,2020,9
Friday,1,9.992371134020617,3.17,2020,9
Friday,2,10.813367346938776,4.042448979591835,2020,9
Friday,3,12.146020408163265,4.929897959183672,2020,9
Friday,4,11.466344086021504,4.7221505376344055,2020,9
Friday,5,9.638526315789472,3.564315789473684,2020,9
Friday,6,10.265408163265308,3.1490816326530604,2020,9
Friday,7,10.694948453608253,2.8646391752577327,2020,9
Friday,8,9.053061224489797,2.3932653061224496,2020,9
Friday,9,8.315918367346937,2.243979591836735,2020,9
Friday,10,8.736804123711341,2.514329896907216,2020,9
Friday,11,7.180306122448979,2.1108163265306126,2020,9
Friday,12,8.452551020408164,2.533571428571428,2020,9
Friday,13,7.8197959183673476,2.322653061224489,2020,9
Friday,14,7.955204081632655,2.2787755102040816,2020,9
Friday,15,8.898659793814433,2.4917525773195877,2020,9
Friday,16,9.23567010309278,2.6144329896907226,2020,9
Friday,17,10.127070707070706,2.938686868686869,2020,9
Friday,18,9.882164948453608,2.9826804123711352,2020,9
Friday,19,10.297755102040815,3.280408163265304,2020,9
Friday,20,10.286122448979592,3.238163265306123,2020,9
Friday,21,10.308775510204082,3.0288775510204085,2020,9
Friday,22,11.744736842105262,3.2818947368421063,2020,9
Friday,23,12.035773195876287,3.1896907216494848,2020,9
Monday,0,13.840937500000003,7.516874999999998,2020,9
Monday,1,11.717058823529404,6.366352941176472,2020,9
Monday,2,10.501562499999997,5.554479166666667,2020,9
Monday,3,9.838163265306125,5.183775510204081,2020,9
Monday,4,8.673246753246753,5.303636363636365,2020,9
Monday,5,11.536629213483154,6.700112359550563,2020,9
Monday,6,12.421428571428576,7.461868131868133,2020,9
Monday,7,12.063711340206188,7.102474226804123,2020,9
Monday,8,9.901212121212122,5.664747474747478,2020,9
Monday,9,7.385612244897964,3.6691836734693863,2020,9
Monday,10,7.264183673469388,3.3392857142857153,2020,9
Monday,11,8.633673469387755,3.5856122448979604,2020,9
Monday,12,8.170206185567011,3.456494845360825,2020,9
Monday,13,8.61020833333333,3.8594791666666666,2020,9
Monday,14,8.481326530612243,4.015408163265305,2020,9
Monday,15,9.418854166666666,4.091666666666667,2020,9
Monday,16,8.698762886597935,3.735979381443298,2020,9
Monday,17,11.125612244897964,4.877857142857141,2020,9
Monday,18,13.62742268041237,6.497731958762889,2020,9
Monday,19,15.795833333333336,7.768541666666665,2020,9
Monday,20,17.49866666666666,8.518999999999998,2020,9
Monday,21,19.07722891566265,9.738674698795183,2020,9
Monday,22,16.033684210526317,7.8379999999999965,2020,9
Monday,23,12.704795918367344,6.4705102040816325,2020,9
Saturday,0,12.329270833333334,3.2492708333333336,2020,9
Saturday,1,12.629368421052629,3.2355789473684204,2020,9
Saturday,2,11.430842105263157,3.062842105263159,2020,9
Saturday,3,10.32032608695652,2.799347826086955,2020,9
Saturday,4,11.083888888888888,3.0627777777777774,2020,9
Saturday,5,10.559166666666668,3.3710714285714296,2020,9
Saturday,6,11.4059793814433,3.6170103092783505,2020,9
Saturday,7,11.445894736842106,3.8153684210526326,2020,9
Saturday,8,15.487272727272721,3.560101010101011,2020,9
Saturday,9,12.94778947368421,2.892842105263157,2020,9
Saturday,10,13.338350515463919,2.8365979381443296,2020,9
Saturday,11,13.011847826086958,2.806739130434783,2020,9
Saturday,12,8.15969696969697,2.2834343434343434,2020,9
Saturday,13,8.337640449438203,2.365955056179775,2020,9
Saturday,14,7.6044329896907215,2.16278350515464,2020,9
Saturday,15,8.423118279569893,2.3444086021505384,2020,9
Saturday,16,9.494747474747477,2.6037373737373755,2020,9
Saturday,17,8.728453608247424,2.688453608247423,2020,9
Saturday,18,10.642828282828281,3.337474747474748,2020,9
Saturday,19,10.818437500000003,3.7462499999999994,2020,9
Saturday,20,12.592525252525247,4.342121212121212,2020,9
Saturday,21,11.231263157894745,3.821684210526316,2020,9
Saturday,22,10.460927835051546,3.416701030927835,2020,9
Saturday,23,10.321443298969072,3.207628865979381,2020,9
Sunday,0,11.103469387755098,3.288367346938776,2020,9
Sunday,1,11.419387755102042,3.359285714285713,2020,9
Sunday,2,11.319999999999999,3.187551020408165,2020,9
Sunday,3,12.549690721649487,3.5212371134020617,2020,9
Sunday,4,12.666153846153845,3.463076923076923,2020,9
Sunday,5,12.500689655172415,3.6074712643678164,2020,9
Sunday,6,11.92422222222222,3.6381111111111126,2020,9
Sunday,7,11.933877551020403,3.76204081632653,2020,9
Sunday,8,10.841818181818184,3.4773737373737386,2020,9
Sunday,9,9.956701030927832,3.2075257731958757,2020,9
Sunday,10,8.761111111111108,2.8306060606060623,2020,9
Sunday,11,8.671473684210524,3.0221052631578926,2020,9
Sunday,12,7.7504,2.8135000000000003,2020,9
Sunday,13,6.740833333333335,2.585833333333333,2020,9
Sunday,14,6.507040816326531,2.629489795918367,2020,9
Sunday,15,5.607857142857142,2.7275510204081646,2020,9
Sunday,16,5.852551020408164,2.452959183673469,2020,9
Sunday,17,6.139897959183675,2.8585714285714277,2020,9
Sunday,18,9.38061224489796,4.418979591836733,2020,9
Sunday,19,13.468571428571424,7.120000000000001,2020,9
Sunday,20,13.103814432989688,6.700927835051544,2020,9
Sunday,21,16.02602150537634,8.443763440860213,2020,9
Sunday,22,12.934639175257729,6.754742268041238,2020,9
Sunday,23,13.166315789473686,6.972315789473686,2020,9
Thursday,0,7.59272727272727,3.3112121212121206,2020,9
Thursday,1,8.006391752577322,3.260618556701031,2020,9
Thursday,2,7.339696969696965,2.7196969696969684,2020,9
Thursday,3,8.745979381443298,3.6812371134020636,2020,9
Thursday,4,8.900217391304347,3.21217391304348,2020,9
Thursday,5,8.664090909090916,2.9571590909090917,2020,9
Thursday,6,9.80804347826087,3.480434782608694,2020,9
Thursday,7,10.308865979381444,3.074123711340207,2020,9
Thursday,8,9.838484848484851,2.7205050505050514,2020,9
Thursday,9,7.182680412371137,2.3505154639175254,2020,9
Thursday,10,7.126767676767678,2.4336363636363636,2020,9
Thursday,11,8.305979381443297,2.643298969072165,2020,9
Thursday,12,7.465257731958763,2.4422680412371136,2020,9
Thursday,13,7.571734693877554,2.4210204081632654,2020,9
Thursday,14,9.02377551020408,2.7614285714285725,2020,9
Thursday,15,9.742346938775512,2.949081632653061,2020,9
Thursday,16,9.628979591836737,2.802244897959183,2020,9
Thursday,17,10.014183673469384,3.3490816326530592,2020,9
Thursday,18,11.00877551020408,3.5696938775510203,2020,9
Thursday,19,12.975473684210527,4.409789473684211,2020,9
Thursday,20,13.355257731958758,4.446391752577319,2020,9
Thursday,21,11.614141414141416,3.7674747474747483,2020,9
Thursday,22,10.944742268041239,3.515051546391752,2020,9
Thursday,23,9.593265306122447,3.206632653061227,2020,9
Tuesday,0,11.480578512396697,6.1260330578512425,2020,9
Tuesday,1,10.024999999999999,6.259250000000003,2020,9
Tuesday,2,9.962727272727276,6.164958677685951,2020,9
Tuesday,3,10.478583333333335,6.800833333333331,2020,9
Tuesday,4,11.050810810810814,7.146216216216219,2020,9
Tuesday,5,11.209722222222226,7.351296296296293,2020,9
Tuesday,6,12.554188034188035,7.799145299145299,2020,9
Tuesday,7,12.563057851239668,7.742727272727272,2020,9
Tuesday,8,10.680500000000004,5.999083333333336,2020,9
Tuesday,9,8.862195121951219,5.186504065040647,2020,9
Tuesday,10,8.4604132231405,5.23785123966942,2020,9
Tuesday,11,10.608114754098356,5.46344262295082,2020,9
Tuesday,12,6.674836065573773,3.9909016393442616,2020,9
