dayOfWeek,hourOfDay,P1,P2,year,month
Friday,0,22.896250000000006,7.04333333333333,2022,5
Friday,1,18.466400000000004,5.103199999999998,2022,5
Friday,2,17.604468085106383,4.5325531914893595,2022,5
Friday,3,16.34519999999999,4.027800000000001,2022,5
Friday,4,16.44125,3.531041666666667,2022,5
Friday,5,15.367659574468085,3.4295744680851064,2022,5
Friday,6,16.428979591836733,3.272653061224489,2022,5
Friday,7,14.735714285714282,2.9806122448979586,2022,5
Friday,8,13.278478260869564,2.712173913043478,2022,5
Friday,9,14.274358974358973,2.8248717948717945,2022,5
Friday,10,11.469062500000003,2.544375,2022,5
Friday,11,11.383055555555552,1.7230555555555551,2022,5
Friday,12,9.365666666666668,1.807,2022,5
Friday,13,11.082666666666668,1.8531111111111114,2022,5
Friday,14,9.78282608695652,1.6497826086956524,2022,5
Friday,15,16.045319148936166,2.0878723404255317,2022,5
Friday,16,12.306599999999998,2.1235999999999997,2022,5
Friday,17,12.817021276595744,2.8874468085106377,2022,5
Friday,18,14.45458333333333,2.7274999999999996,2022,5
Friday,19,15.53530612244898,2.9634693877551017,2022,5
Friday,20,20.0325,4.583333333333331,2022,5
Friday,21,23.606734693877556,5.345510204081631,2022,5
Friday,22,24.925,5.235208333333334,2022,5
Friday,23,27.792653061224485,6.8087755102040814,2022,5
Monday,0,48.25000000000001,21.294383561643837,2022,5
Monday,1,50.56,21.749411764705886,2022,5
Monday,2,41.915675675675686,17.22256756756757,2022,5
Monday,3,41.931917808219175,15.971095890410961,2022,5
Monday,4,53.6604109589041,17.035205479452056,2022,5
Monday,5,48.92116666666668,15.535166666666669,2022,5
Monday,6,40.82970149253731,13.661492537313435,2022,5
Monday,7,24.718955223880595,8.91597014925373,2022,5
Monday,8,17.9413725490196,5.448235294117645,2022,5
Monday,9,24.7265,8.588249999999997,2022,5
Monday,10,21.95,7.6244000000000005,2022,5
Monday,11,22.989999999999988,8.120689655172411,2022,5
Monday,12,19.31318181818182,7.619999999999999,2022,5
Monday,13,15.601607142857146,5.638571428571429,2022,5
Monday,14,14.296415094339624,5.3107547169811316,2022,5
Monday,15,16.20672131147541,5.215573770491803,2022,5
Monday,16,17.352857142857143,7.023285714285716,2022,5
Monday,17,20.468888888888895,7.57333333333333,2022,5
Monday,18,21.96166666666668,8.097575757575758,2022,5
Monday,19,33.24300000000001,11.16914285714286,2022,5
Monday,20,39.55985915492957,13.093098591549289,2022,5
Monday,21,37.2325,11.713088235294117,2022,5
Monday,22,38.83014285714285,12.811000000000002,2022,5
Monday,23,37.17573529411765,11.623088235294118,2022,5
Saturday,0,30.84957446808511,8.920000000000002,2022,5
Saturday,1,24.975208333333338,6.284583333333333,2022,5
Saturday,2,20.30530612244898,4.101632653061224,2022,5
Saturday,3,17.6104,3.1118,2022,5
Saturday,4,17.90265306122449,3.7828571428571425,2022,5
Saturday,5,20.054693877551014,4.327551020408163,2022,5
Saturday,6,20.938125,5.061666666666666,2022,5
Saturday,7,21.255918367346933,6.309999999999999,2022,5
Saturday,8,17.334666666666667,5.017333333333334,2022,5
Saturday,9,11.86025,2.60625,2022,5
Saturday,10,9.993125,2.171875,2022,5
Saturday,11,11.684615384615384,2.4923076923076914,2022,5
Saturday,12,10.704999999999997,2.3713636363636366,2022,5
Saturday,13,10.650638297872339,2.226595744680851,2022,5
Saturday,14,10.628510638297872,2.3455319148936162,2022,5
Saturday,15,11.503541666666669,2.9602083333333327,2022,5
Saturday,16,17.246326530612247,4.727755102040814,2022,5
Saturday,17,14.186249999999996,3.755625,2022,5
Saturday,18,28.69854166666668,11.545,2022,5
Saturday,19,16.849999999999998,5.122244897959184,2022,5
Saturday,20,20.956041666666664,7.4006250000000025,2022,5
Saturday,21,26.259375000000006,9.65916666666667,2022,5
Saturday,22,22.953125000000004,8.662291666666667,2022,5
Saturday,23,17.37740000000001,5.718600000000001,2022,5
Sunday,0,19.037014925373143,7.229253731343281,2022,5
Sunday,1,20.336478873239432,8.310704225352115,2022,5
Sunday,2,24.547432432432437,10.340000000000003,2022,5
Sunday,3,29.584861111111124,13.277222222222225,2022,5
Sunday,4,30.76225352112676,13.499718309859157,2022,5
Sunday,5,33.96346666666666,14.630133333333337,2022,5
Sunday,6,35.35863013698631,15.075753424657536,2022,5
Sunday,7,26.230675675675673,11.516756756756758,2022,5
Sunday,8,22.111818181818187,9.539393939393937,2022,5
Sunday,9,22.323000000000004,9.4845,2022,5
Sunday,10,20.61212765957447,8.840212765957448,2022,5
Sunday,11,20.38220338983052,8.482033898305085,2022,5
Sunday,12,22.800983606557388,9.143606557377046,2022,5
Sunday,13,23.845151515151528,10.192121212121206,2022,5
Sunday,14,20.370000000000015,8.678904109589041,2022,5
Sunday,15,16.651176470588236,6.849852941176471,2022,5
Sunday,16,14.819130434782606,6.660724637681157,2022,5
Sunday,17,15.383714285714287,6.677285714285717,2022,5
Sunday,18,14.10393442622951,6.3555737704918025,2022,5
Sunday,19,18.439365079365082,8.10079365079365,2022,5
Sunday,20,25.929365079365088,11.113174603174608,2022,5
Sunday,21,33.89541666666667,14.915,2022,5
Sunday,22,45.44915492957749,18.959154929577466,2022,5
Sunday,23,50.16479452054796,21.645479452054797,2022,5
Thursday,0,23.16673913043478,4.627608695652174,2022,5
Thursday,1,21.412499999999998,4.87375,2022,5
Thursday,2,21.51204081632653,5.617755102040817,2022,5
Thursday,3,23.321020408163264,6.020204081632653,2022,5
Thursday,4,21.822653061224493,6.0285714285714285,2022,5
Thursday,5,22.291632653061228,6.273673469387754,2022,5
Thursday,6,18.574489795918367,5.632653061224489,2022,5
Thursday,7,19.954374999999995,5.861250000000001,2022,5
Thursday,8,18.662173913043475,6.627608695652178,2022,5
Thursday,9,12.121538461538462,3.3453846153846154,2022,5
Thursday,10,11.101739130434783,2.792173913043478,2022,5
Thursday,11,8.8571875,2.675,2022,5
Thursday,12,10.820588235294114,3.099999999999999,2022,5
Thursday,13,13.80630434782609,3.614782608695651,2022,5
Thursday,14,16.69804347826087,4.263695652173912,2022,5
Thursday,15,12.353125,3.8256249999999987,2022,5
Thursday,16,13.021224489795918,4.152448979591836,2022,5
Thursday,17,12.971428571428572,4.083061224489797,2022,5
Thursday,18,15.003469387755102,4.676326530612244,2022,5
Thursday,19,16.34408163265306,5.038367346938776,2022,5
Thursday,20,18.253877551020405,5.423673469387756,2022,5
Thursday,21,18.99551020408164,5.757142857142856,2022,5
Thursday,22,20.801276595744685,6.301489361702129,2022,5
Thursday,23,26.579000000000004,8.370800000000001,2022,5
Tuesday,0,42.24983606557379,13.604754098360658,2022,5
Tuesday,1,46.430188679245276,14.236415094339625,2022,5
Tuesday,2,44.672666666666665,14.21933333333333,2022,5
Tuesday,3,41.69722222222222,13.420138888888886,2022,5
Tuesday,4,39.99611111111111,13.91138888888889,2022,5
Tuesday,5,38.85040000000001,14.715200000000008,2022,5
Tuesday,6,37.13432432432432,14.584189189189184,2022,5
Tuesday,7,40.46630136986301,14.931917808219177,2022,5
Tuesday,8,37.710303030303024,12.108181818181817,2022,5
Tuesday,9,36.99545454545454,12.38854545454546,2022,5
Tuesday,10,34.18270833333334,11.111666666666666,2022,5
Tuesday,11,35.14717948717948,12.83179487179487,2022,5
Tuesday,12,27.189761904761912,10.427619047619046,2022,5
Tuesday,13,24.50864406779661,9.25915254237288,2022,5
Tuesday,14,25.184411764705892,8.048382352941173,2022,5
Tuesday,15,19.87861111111112,7.581944444444446,2022,5
Tuesday,16,20.898591549295787,8.190422535211265,2022,5
Tuesday,17,22.817361111111108,9.114722222222225,2022,5
Tuesday,18,27.253472222222236,10.764583333333334,2022,5
Tuesday,19,28.85027777777778,11.462500000000006,2022,5
Tuesday,20,35.62338028169013,13.444788732394365,2022,5
Tuesday,21,45.24293333333334,16.12413333333335,2022,5
Tuesday,22,28.802328767123303,9.59808219178082,2022,5
Tuesday,23,23.298630136986297,7.435205479452051,2022,5
Wednesday,0,22.78520547945207,7.975068493150684,2022,5
Wednesday,1,25.16215384615385,8.682923076923075,2022,5
Wednesday,2,33.01315068493151,10.856849315068489,2022,5
Wednesday,3,37.12985915492958,12.60619718309859,2022,5
Wednesday,4,32.80373333333334,11.364000000000004,2022,5
Wednesday,5,24.978108108108106,8.45891891891892,2022,5
Wednesday,6,23.22930555555556,6.724444444444444,2022,5
Wednesday,7,23.155,5.621351351351353,2022,5
Wednesday,8,22.697611940298508,5.100895522388056,2022,5
Wednesday,9,17.470392156862744,4.168431372549018,2022,5
Wednesday,10,15.038085106382983,2.852978723404255,2022,5
Wednesday,11,12.336976744186046,2.9411627906976743,2022,5
Wednesday,12,11.976315789473684,2.621228070175439,2022,5
Wednesday,13,12.142372881355929,2.667966101694915,2022,5
Wednesday,14,15.003239436619722,3.121971830985915,2022,5
Wednesday,15,13.340972222222218,2.691527777777778,2022,5
Wednesday,16,13.010405405405402,2.529594594594596,2022,5
Wednesday,17,11.111285714285714,2.4401428571428574,2022,5
Wednesday,18,10.542739726027397,2.518219178082192,2022,5
Wednesday,19,11.598533333333334,2.6369333333333342,2022,5
Wednesday,20,12.48611111111111,2.9444444444444446,2022,5
Wednesday,21,16.14851351351352,4.156216216216215,2022,5
Wednesday,22,18.677638888888897,4.462916666666666,2022,5
Wednesday,23,23.895416666666677,6.0008333333333335,2022,5
