dayOfWeek,hourOfDay,P1,P2,year,month
Friday,0,12.143000000000002,2.3447142857142853,2022,2
Friday,1,7.878115942028986,1.7397101449275363,2022,2
Friday,2,6.775571428571428,1.4545714285714284,2022,2
Friday,3,8.081285714285713,1.6058571428571429,2022,2
Friday,4,6.459859154929577,1.2770422535211272,2022,2
Friday,5,7.52917808219178,1.4306849315068493,2022,2
Friday,6,13.055571428571428,2.672857142857143,2022,2
Friday,7,13.901216216216215,3.2137837837837835,2022,2
Friday,8,14.796197183098595,3.5416901408450694,2022,2
Friday,9,17.13869565217391,3.745362318840578,2022,2
Friday,10,12.100000000000001,2.6428125000000007,2022,2
Friday,11,24.089767441860463,3.5658139534883704,2022,2
Friday,12,10.46084745762712,1.865593220338983,2022,2
Friday,13,8.360666666666665,1.6264444444444444,2022,2
Friday,14,8.172195121951221,1.6556097560975616,2022,2
Friday,15,10.1853125,1.9542187499999994,2022,2
Friday,16,10.839999999999998,2.0773913043478265,2022,2
Friday,17,12.045588235294117,2.835441176470588,2022,2
Friday,18,14.722142857142856,3.8524999999999996,2022,2
Friday,19,12.102033898305086,3.0638983050847455,2022,2
Friday,20,11.622500000000002,3.0021153846153843,2022,2
Friday,21,10.320967741935485,2.436774193548387,2022,2
Friday,22,10.700769230769232,2.5034615384615386,2022,2
Friday,23,9.67619047619048,2.35047619047619,2022,2
Monday,0,11.577948717948715,2.293846153846154,2022,2
Monday,1,10.713111111111111,2.198,2022,2
Monday,2,12.22923076923077,2.2158974358974355,2022,2
Monday,3,12.210952380952378,2.2414285714285715,2022,2
Monday,4,12.317551020408164,2.064489795918367,2022,2
Monday,5,11.77673913043478,2.1328260869565216,2022,2
Monday,6,12.97767441860465,2.1832558139534886,2022,2
Monday,7,11.403958333333334,1.9945833333333338,2022,2
Monday,8,13.929791666666667,3.037083333333332,2022,2
Monday,9,14.033877551020408,2.766734693877551,2022,2
Monday,10,16.58658536585366,2.9451219512195124,2022,2
Monday,11,14.361428571428572,2.6897142857142855,2022,2
Monday,12,10.494523809523809,2.1066666666666674,2022,2
Monday,13,10.730238095238095,1.9911904761904762,2022,2
Monday,14,10.232608695652175,2.20695652173913,2022,2
Monday,15,4.1993478260869574,1.0750000000000002,2022,2
Monday,16,5.2528,1.5894000000000004,2022,2
Monday,17,6.061020408163264,1.5500000000000003,2022,2
Monday,18,8.495531914893617,1.7610638297872336,2022,2
Monday,19,10.662222222222221,1.9137777777777774,2022,2
