dayOfWeek,hourOfDay,P1,P2,year,month
Friday,0,33.38797872340426,14.395000000000001,2022,1
Friday,1,28.14164835164835,12.654505494505498,2022,1
Friday,2,26.732474226804136,11.469381443298978,2022,1
Friday,3,23.76206185567011,10.50144329896907,2022,1
Friday,4,22.00212765957448,9.645,2022,1
Friday,5,19.006875,8.283125000000004,2022,1
Friday,6,19.80555555555556,8.81171717171717,2022,1
Friday,7,18.605408163265302,8.43908163265306,2022,1
Friday,8,21.63916666666668,9.578958333333329,2022,1
Friday,9,31.477857142857147,10.99520408163265,2022,1
Friday,10,33.2070512820513,11.263846153846156,2022,1
Friday,11,29.02883116883118,11.919610389610385,2022,1
Friday,12,16.854,6.644142857142857,2022,1
Friday,13,15.893956043956049,6.4007692307692325,2022,1
Friday,14,14.093373493975914,6.070722891566262,2022,1
Friday,15,13.057346938775506,5.8416326530612235,2022,1
Friday,16,17.57873684210527,8.09242105263158,2022,1
Friday,17,24.195656565656574,11.171313131313132,2022,1
Friday,18,27.78602150537636,12.747311827956992,2022,1
Friday,19,27.12831578947368,12.523263157894744,2022,1
Friday,20,30.824020618556705,13.875670103092789,2022,1
Friday,21,25.259450549450552,11.311978021978021,2022,1
Friday,22,24.91340425531916,11.32297872340425,2022,1
Friday,23,21.98773195876289,10.409896907216496,2022,1
Monday,0,23.067894736842103,7.347052631578944,2022,1
Monday,1,20.543478260869573,6.530434782608697,2022,1
Monday,2,22.22663043478262,7.05608695652174,2022,1
Monday,3,20.73385416666667,6.392291666666669,2022,1
Monday,4,21.58052631578948,6.448947368421049,2022,1
Monday,5,20.216000000000008,6.050210526315788,2022,1
Monday,6,18.457113402061854,5.770103092783507,2022,1
Monday,7,18.735157894736847,5.966210526315787,2022,1
Monday,8,18.00724489795919,5.643979591836732,2022,1
Monday,9,19.21712765957446,6.23744680851064,2022,1
Monday,10,17.159146341463416,5.514634146341461,2022,1
Monday,11,16.757777777777775,5.29111111111111,2022,1
Monday,12,16.065322580645162,5.077580645161289,2022,1
Monday,13,16.719866666666668,5.311333333333333,2022,1
Monday,14,16.83183908045977,5.501494252873564,2022,1
Monday,15,18.76457446808511,5.459893617021277,2022,1
Monday,16,17.32536082474227,5.903711340206185,2022,1
Monday,17,17.25820224719101,6.045280898876404,2022,1
Monday,18,19.119468085106387,7.040744680851062,2022,1
Monday,19,22.03822916666667,8.283125,2022,1
Monday,20,25.449270833333344,9.979062499999996,2022,1
Monday,21,26.181170212765963,9.293617021276598,2022,1
Monday,22,24.96303030303031,8.436969696969696,2022,1
Monday,23,24.10904255319149,7.999148936170213,2022,1
Saturday,0,23.95,10.97945945945946,2022,1
Saturday,1,21.15593220338984,8.881610169491523,2022,1
Saturday,2,18.35606837606838,7.615982905982905,2022,1
Saturday,3,17.877394957983196,7.217815126050418,2022,1
Saturday,4,17.979,6.905333333333332,2022,1
Saturday,5,18.5556779661017,6.648813559322034,2022,1
Saturday,6,16.998196721311473,6.439180327868852,2022,1
