dayOfWeek,hourOfDay,P1,P2,year,month
Tuesday,7,10.402941176470586,2.1917647058823526,2022,7
Tuesday,8,10.36375,2.087916666666666,2022,7
Tuesday,9,11.407058823529413,2.33,2022,7
Tuesday,10,10.401428571428571,2.268095238095238,2022,7
Tuesday,11,13.24388888888889,3.3400000000000003,2022,7
Tuesday,12,16.391363636363636,3.5559090909090902,2022,7
Tuesday,13,17.69739130434783,4.144782608695651,2022,7
Tuesday,14,14.968,3.8251999999999993,2022,7
Tuesday,15,16.43583333333333,3.408750000000001,2022,7
Tuesday,16,11.968400000000004,2.8444,2022,7
Tuesday,17,6.0416,1.3984,2022,7
Tuesday,18,3.1758333333333333,1.1933333333333334,2022,7
Tuesday,19,4.070416666666667,1.6404166666666666,2022,7
Tuesday,20,4.91625,1.9491666666666658,2022,7
Tuesday,21,5.3824000000000005,2.0088000000000004,2022,7
Tuesday,22,4.271304347826087,1.9700000000000004,2022,7
Tuesday,23,9.455416666666668,3.842916666666667,2022,7
