dayOfWeek,hourOfDay,P1,P2,year,month
Friday,0,16.849999999999998,8.09,2021,1
Friday,1,7.0181818181818185,4.629090909090909,2021,1
Friday,2,3.344444444444444,3.978888888888889,2021,1
Friday,3,7.67,3.7159999999999997,2021,1
Friday,4,2.34,1.9629999999999999,2021,1
Friday,5,4.811111111111111,3.0755555555555554,2021,1
Friday,6,1.5125,1.9125,2021,1
Friday,7,5.1,3.5075,2021,1
Friday,8,2.95,2.975,2021,1
Friday,9,3.488888888888889,2.6766666666666667,2021,1
Friday,10,5.2,3.018888888888889,2021,1
Friday,11,4.92,3.18,2021,1
Friday,12,4.575,1.9787500000000002,2021,1
Friday,13,5.2,2.7039999999999997,2021,1
Friday,14,5.7625,2.8225000000000002,2021,1
Friday,15,4.544444444444444,2.0944444444444446,2021,1
Friday,16,4.720000000000001,1.895,2021,1
Friday,17,5.11,2.71,2021,1
Friday,18,3.3,1.551111111111111,2021,1
Friday,19,6.0375,2.4625,2021,1
Friday,20,5.490909090909091,2.101818181818182,2021,1
Friday,21,5.845454545454545,1.8072727272727271,2021,1
Friday,22,4.6899999999999995,2.053,2021,1
Friday,23,5.430000000000001,2.244,2021,1
Monday,0,3.4,1.0466666666666666,2021,1
Monday,1,2.157142857142857,1.082857142857143,2021,1
Monday,2,2.6999999999999997,1.1557142857142857,2021,1
Monday,3,1.72,0.741,2021,1
Monday,4,1.011111111111111,0.5588888888888889,2021,1
Monday,5,1.0714285714285714,0.5514285714285715,2021,1
Monday,6,0.7,0.41000000000000003,2021,1
Monday,7,1.0,0.38571428571428573,2021,1
Monday,8,0.9,0.5499999999999999,2021,1
Monday,9,1.8199999999999998,0.632,2021,1
Monday,10,1.375,0.4775,2021,1
Monday,11,1.175,0.41125,2021,1
Monday,12,2.6399999999999997,0.69,2021,1
Monday,13,1.3333333333333333,0.45222222222222225,2021,1
Monday,14,1.788888888888889,0.45444444444444443,2021,1
Monday,15,1.6625,0.51375,2021,1
Monday,16,1.15,0.4075,2021,1
Monday,17,1.7,0.4975,2021,1
Monday,18,1.4625000000000001,0.5925,2021,1
Monday,19,1.511111111111111,0.8722222222222222,2021,1
Monday,20,1.9333333333333331,1.1144444444444446,2021,1
Monday,21,2.9375,1.48875,2021,1
Monday,22,2.1999999999999997,1.1955555555555555,2021,1
Monday,23,1.45,0.8075,2021,1
Saturday,0,3.09,1.7899999999999998,2021,1
Saturday,1,2.8272727272727276,1.6272727272727272,2021,1
Saturday,2,3.677777777777778,1.8355555555555556,2021,1
Saturday,3,3.04,1.536,2021,1
Saturday,4,2.1454545454545455,1.299090909090909,2021,1
Saturday,5,2.79,1.0790000000000002,2021,1
Saturday,6,2.75,1.08,2021,1
Saturday,7,2.8375000000000004,1.12625,2021,1
Saturday,8,2.0555555555555554,0.7944444444444445,2021,1
Saturday,9,2.314285714285714,1.032857142857143,2021,1
Saturday,10,1.3625,1.005,2021,1
Saturday,11,2.12,0.747,2021,1
Saturday,12,1.73,0.733,2021,1
