dayOfWeek,hourOfDay,P1,P2,year,month
Friday,0,6.143913043478262,1.82,2022,2
Friday,1,6.510454545454544,1.572272727272727,2022,2
Friday,2,6.525217391304349,1.5034782608695652,2022,2
Friday,3,8.266666666666667,1.5595833333333335,2022,2
Friday,4,7.495833333333334,1.279583333333333,2022,2
Friday,5,9.18695652173913,1.3204347826086955,2022,2
Friday,6,3.3136363636363626,0.5395454545454546,2022,2
Friday,7,1.5834782608695652,0.5230434782608697,2022,2
Friday,8,1.0830434782608696,0.45478260869565224,2022,2
Friday,9,1.1366666666666665,0.44458333333333333,2022,2
Friday,10,5.305000000000001,0.9734999999999999,2022,2
Friday,11,6.010625,1.16,2022,2
Friday,12,7.262307692307693,1.093846153846154,2022,2
Friday,13,5.317727272727273,0.9727272727272727,2022,2
Friday,14,4.524285714285714,0.8442857142857143,2022,2
Friday,15,4.269473684210527,1.0010526315789474,2022,2
Friday,16,7.2625,1.2275,2022,2
Friday,17,12.963750000000001,3.20875,2022,2
Friday,18,11.616666666666667,2.9547619047619054,2022,2
Friday,19,12.641578947368421,3.8426315789473677,2022,2
Friday,20,15.844999999999999,4.415,2022,2
Friday,21,10.451666666666666,2.838888888888888,2022,2
Friday,22,5.688000000000001,1.888,2022,2
Friday,23,6.570625000000001,1.6093750000000002,2022,2
Saturday,0,5.864,1.2246666666666666,2022,2
Saturday,1,7.459374999999999,1.5662500000000001,2022,2
Saturday,2,8.651764705882352,1.8364705882352936,2022,2
Saturday,3,11.604615384615386,2.5861538461538456,2022,2
Saturday,4,11.331428571428573,1.9585714285714284,2022,2
Saturday,5,13.073888888888886,2.6466666666666665,2022,2
Saturday,6,11.481176470588235,2.0888235294117643,2022,2
Saturday,7,10.332500000000001,1.8275,2022,2
Saturday,8,12.828666666666667,2.0906666666666665,2022,2
Saturday,9,11.209999999999999,1.6349999999999998,2022,2
Saturday,10,9.44470588235294,1.4911764705882353,2022,2
Saturday,11,6.365384615384615,1.3030769230769228,2022,2
Saturday,12,5.9525,1.2883333333333333,2022,2
Saturday,13,9.427499999999998,1.5939999999999999,2022,2
Saturday,14,11.823157894736841,2.000526315789474,2022,2
Saturday,15,15.183684210526316,2.3873684210526314,2022,2
Saturday,16,17.354285714285712,2.6757142857142857,2022,2
Saturday,17,17.491249999999997,2.6624999999999996,2022,2
Saturday,18,16.881666666666664,2.585833333333333,2022,2
Saturday,19,17.681428571428576,2.7223809523809526,2022,2
Saturday,20,19.574347826086953,2.8330434782608696,2022,2
Saturday,21,24.66666666666667,3.9737499999999994,2022,2
Saturday,22,22.994761904761905,2.8904761904761904,2022,2
Saturday,23,23.482727272727274,2.872727272727273,2022,2
Sunday,0,26.05727272727273,3.024090909090909,2022,2
Sunday,1,21.661363636363635,2.684090909090909,2022,2
Sunday,2,22.404090909090915,2.7590909090909097,2022,2
Sunday,3,19.399583333333332,2.3466666666666667,2022,2
Sunday,4,21.062083333333337,2.5483333333333333,2022,2
Sunday,5,13.663333333333332,1.81125,2022,2
Sunday,6,25.125652173913046,3.0791304347826083,2022,2
Sunday,7,29.486250000000002,3.3995833333333327,2022,2
Sunday,8,18.36521739130435,2.460869565217392,2022,2
Sunday,9,8.748695652173915,1.3660869565217388,2022,2
Sunday,10,8.858421052631579,1.4778947368421052,2022,2
Sunday,11,12.0825,1.6875,2022,2
Sunday,12,8.337777777777779,1.6977777777777776,2022,2
Sunday,13,12.282857142857143,1.808571428571429,2022,2
Sunday,14,16.733333333333334,2.526666666666667,2022,2
Sunday,15,12.7675,2.1375,2022,2
Sunday,16,5.3950000000000005,1.13375,2022,2
Sunday,17,2.9074999999999998,1.045,2022,2
Sunday,18,6.5808333333333335,1.4749999999999996,2022,2
Sunday,19,7.315,2.0387499999999994,2022,2
Sunday,20,11.192666666666666,2.0713333333333335,2022,2
Sunday,21,12.057857142857143,2.052857142857143,2022,2
Sunday,22,11.82357142857143,1.8942857142857146,2022,2
Sunday,23,11.976666666666668,1.9275000000000002,2022,2
Thursday,0,7.828636363636362,1.6013636363636365,2022,2
Thursday,1,6.7286363636363635,1.3172727272727274,2022,2
Thursday,2,4.355294117647058,1.1629411764705881,2022,2
Thursday,3,3.743333333333333,1.0366666666666664,2022,2
Thursday,4,10.405833333333335,6.710833333333333,2022,2
Thursday,5,4.149285714285713,1.735714285714286,2022,2
Thursday,6,3.1704545454545463,1.674090909090909,2022,2
Thursday,7,4.514166666666667,2.47,2022,2
Thursday,8,4.500833333333333,2.1700000000000004,2022,2
Thursday,9,3.6459090909090914,1.781818181818182,2022,2
Thursday,10,3.6089999999999995,1.722,2022,2
Thursday,11,4.3075,1.3265,2022,2
Thursday,12,5.311578947368421,1.283684210526316,2022,2
Thursday,13,4.837391304347825,1.569565217391305,2022,2
Thursday,14,5.063181818181818,1.5563636363636364,2022,2
Thursday,15,5.141818181818182,1.1022727272727273,2022,2
Thursday,16,5.9327272727272735,1.178181818181818,2022,2
Thursday,17,6.55090909090909,1.4549999999999998,2022,2
Thursday,18,7.668636363636363,2.4522727272727276,2022,2
Thursday,19,7.477142857142858,2.774285714285714,2022,2
Thursday,20,9.179999999999998,2.784,2022,2
Thursday,21,5.507499999999999,1.895,2022,2
Thursday,22,5.640000000000001,1.5418181818181815,2022,2
Thursday,23,5.4331578947368415,1.6947368421052633,2022,2
Tuesday,0,19.0995652173913,2.6665217391304346,2022,2
Tuesday,1,18.18434782608696,3.463478260869565,2022,2
Tuesday,2,18.848333333333333,3.633749999999999,2022,2
Tuesday,3,19.734583333333337,3.752916666666667,2022,2
Tuesday,4,20.059600000000003,4.368399999999999,2022,2
Tuesday,5,15.785652173913043,3.4378260869565223,2022,2
Tuesday,6,14.809999999999997,4.148260869565218,2022,2
Tuesday,7,20.326399999999996,6.502800000000001,2022,2
Tuesday,8,24.856666666666666,8.51708333333333,2022,2
Tuesday,9,11.890833333333331,4.655833333333333,2022,2
Tuesday,10,8.17,3.1904545454545454,2022,2
Tuesday,11,10.252105263157892,3.6747368421052626,2022,2
Tuesday,12,13.125263157894734,4.183684210526316,2022,2
Tuesday,13,12.119047619047617,3.478571428571429,2022,2
Tuesday,14,12.146363636363638,2.6099999999999994,2022,2
Tuesday,15,13.21608695652174,2.9326086956521733,2022,2
Tuesday,16,12.950434782608696,2.899130434782609,2022,2
Tuesday,17,11.052083333333336,2.384166666666667,2022,2
Tuesday,18,11.552608695652173,3.864347826086957,2022,2
Tuesday,19,9.67,3.3713043478260865,2022,2
Tuesday,20,15.280833333333335,5.12375,2022,2
Tuesday,21,12.818695652173915,5.176086956521739,2022,2
Tuesday,22,10.9136,4.263599999999999,2022,2
Tuesday,23,14.208181818181815,5.927272727272728,2022,2
Wednesday,0,16.137826086956526,5.113913043478262,2022,2
Wednesday,1,12.340869565217387,4.742608695652175,2022,2
Wednesday,2,10.893333333333333,4.316666666666666,2022,2
Wednesday,3,10.82,3.7813636363636367,2022,2
Wednesday,4,6.492272727272728,2.1304545454545454,2022,2
Wednesday,5,7.502173913043477,2.2952173913043477,2022,2
Wednesday,6,3.818695652173913,1.9600000000000002,2022,2
Wednesday,7,3.8186363636363647,1.2127272727272727,2022,2
Wednesday,8,4.496250000000001,1.6729166666666664,2022,2
Wednesday,9,9.100869565217392,3.0965217391304347,2022,2
Wednesday,10,6.372352941176471,2.2794117647058822,2022,2
Wednesday,11,3.8081250000000004,1.0575,2022,2
Wednesday,12,5.521,1.3565,2022,2
Wednesday,13,8.584736842105263,1.8452631578947365,2022,2
Wednesday,14,12.635652173913044,3.071739130434783,2022,2
Wednesday,15,13.535454545454547,2.3268181818181817,2022,2
Wednesday,16,10.849545454545455,1.7909090909090908,2022,2
Wednesday,17,11.829545454545451,2.5940909090909092,2022,2
Wednesday,18,10.624090909090908,2.4204545454545463,2022,2
Wednesday,19,12.225,2.407272727272727,2022,2
Wednesday,20,14.780869565217388,3.082173913043479,2022,2
Wednesday,21,11.751818181818182,2.3795454545454544,2022,2
Wednesday,22,9.954583333333332,1.8779166666666665,2022,2
Wednesday,23,8.480833333333333,1.7924999999999995,2022,2
