dayOfWeek,hourOfDay,P1,P2,year,month
Friday,0,20.634999999999998,10.573571428571428,2019,3
Friday,1,10.8128,7.2008,2019,3
Friday,2,16.62666666666667,11.925416666666665,2019,3
Friday,3,17.7425,13.689166666666667,2019,3
Friday,4,20.822,15.7412,2019,3
Friday,5,26.59958333333333,18.62625,2019,3
Friday,6,38.02230769230769,25.00076923076923,2019,3
Friday,7,53.36166666666667,31.71291666666667,2019,3
Friday,8,58.33559999999999,34.8636,2019,3
Friday,9,38.862500000000004,26.9425,2019,3
Friday,10,31.722916666666666,21.62875,2019,3
Friday,11,29.721249999999998,19.445,2019,3
Friday,12,18.65304347826087,9.840434782608696,2019,3
Friday,13,13.615714285714287,6.222857142857143,2019,3
Friday,14,12.176521739130434,5.520434782608696,2019,3
Friday,15,11.607916666666666,5.084583333333334,2019,3
Friday,16,12.15375,5.433333333333334,2019,3
Friday,17,14.781600000000001,4.9276,2019,3
Friday,18,17.206666666666667,5.220416666666666,2019,3
Friday,19,22.491249999999997,6.245416666666666,2019,3
Friday,20,20.270416666666666,5.562916666666666,2019,3
Friday,21,21.61583333333333,6.548333333333333,2019,3
Friday,22,22.0775,6.870416666666666,2019,3
Friday,23,14.56875,5.807916666666666,2019,3
Monday,0,5.612916666666667,2.535416666666667,2019,3
Monday,1,4.775454545454545,2.536363636363636,2019,3
Monday,2,3.5704347826086957,1.8247826086956522,2019,3
Monday,3,3.7939999999999996,1.7207999999999999,2019,3
Monday,4,5.525833333333334,1.92,2019,3
Monday,5,6.925599999999999,2.3324000000000003,2019,3
Monday,6,7.2281818181818185,2.535,2019,3
Monday,7,7.065416666666667,2.3404166666666666,2019,3
Monday,8,11.45,4.282666666666667,2019,3
Saturday,0,14.626666666666667,6.817083333333334,2019,3
Saturday,1,33.28625,25.30125,2019,3
Saturday,2,19.84375,13.67375,2019,3
Saturday,3,12.254347826086958,9.234782608695653,2019,3
Saturday,4,10.8752,9.0512,2019,3
Saturday,5,11.847916666666668,9.247083333333334,2019,3
Saturday,6,10.3728,7.3024000000000004,2019,3
Saturday,7,5.866666666666667,4.315416666666667,2019,3
Saturday,8,5.170833333333333,1.8833333333333335,2019,3
Saturday,9,10.0848,3.3376,2019,3
Saturday,10,16.07,4.148333333333333,2019,3
Saturday,11,13.31,3.4912499999999995,2019,3
Saturday,12,9.185,2.81625,2019,3
Saturday,13,7.475833333333333,2.1979166666666665,2019,3
Saturday,14,9.937916666666666,2.8662500000000004,2019,3
Saturday,15,17.62125,4.384166666666666,2019,3
Saturday,16,17.415416666666665,4.607083333333333,2019,3
Saturday,17,16.838333333333335,4.860416666666667,2019,3
Saturday,18,19.024,5.361599999999999,2019,3
Saturday,19,18.60291666666667,5.50875,2019,3
Saturday,20,11.875,3.8508333333333336,2019,3
Saturday,21,5.807083333333334,2.469583333333333,2019,3
Saturday,22,9.755833333333333,2.8991666666666664,2019,3
Saturday,23,15.435714285714285,3.921904761904762,2019,3
Sunday,0,14.895999999999999,3.6584,2019,3
Sunday,1,17.042083333333334,3.967916666666667,2019,3
Sunday,2,16.230416666666667,4.079166666666667,2019,3
Sunday,3,19.697916666666668,4.6725,2019,3
Sunday,4,16.193749999999998,4.017083333333333,2019,3
Sunday,5,13.9948,3.446,2019,3
Sunday,6,7.912083333333334,2.3354166666666667,2019,3
Sunday,7,7.513750000000001,2.3983333333333334,2019,3
Sunday,8,6.885833333333333,2.455,2019,3
Sunday,9,4.0529166666666665,1.5683333333333334,2019,3
Sunday,10,11.36125,3.5070833333333336,2019,3
Sunday,11,14.534166666666666,4.197500000000001,2019,3
Sunday,12,19.939583333333335,5.476666666666667,2019,3
Sunday,13,20.66375,5.56625,2019,3
Sunday,14,9.3188,2.9776,2019,3
Sunday,15,10.678333333333333,3.372916666666667,2019,3
Sunday,16,19.84625,5.480833333333333,2019,3
Sunday,17,15.027916666666668,4.502083333333333,2019,3
Sunday,18,9.554166666666667,2.8854166666666665,2019,3
Sunday,19,8.548636363636364,2.590909090909091,2019,3
Sunday,20,9.017999999999999,2.7188,2019,3
Sunday,21,13.784782608695652,3.358260869565217,2019,3
Sunday,22,10.548181818181819,3.123181818181818,2019,3
Sunday,23,4.8031578947368425,1.7700000000000002,2019,3
