dayOfWeek,hourOfDay,P1,P2,year,month
Friday,0,9.183553719008266,4.242066115702477,2022,4
Friday,1,10.134552845528459,4.736991869918699,2022,4
Friday,2,10.455819672131147,4.841721311475407,2022,4
Friday,3,10.714559999999995,4.963360000000002,2022,4
Friday,4,11.78875000000001,5.259916666666666,2022,4
Friday,5,14.130924369747902,6.136470588235295,2022,4
Friday,6,15.571293103448287,7.104224137931035,2022,4
Friday,7,15.952786885245898,7.163688524590163,2022,4
Friday,8,13.736393442622957,6.224754098360655,2022,4
Friday,9,11.580740740740744,5.4467592592592595,2022,4
Friday,10,9.847889908256882,4.357064220183485,2022,4
Friday,11,9.324607843137258,4.082156862745098,2022,4
Friday,12,8.492272727272729,4.009545454545453,2022,4
Friday,13,8.490588235294119,3.886218487394958,2022,4
Friday,14,10.418373983739846,3.979186991869919,2022,4
Friday,15,7.595121951219512,3.47390243902439,2022,4
Friday,16,7.204049586776862,3.4671900826446276,2022,4
Friday,17,6.024628099173554,2.985123966942149,2022,4
Friday,18,5.889593495934959,2.637317073170731,2022,4
Friday,19,6.60675,2.921416666666667,2022,4
Friday,20,8.849105691056911,3.871788617886179,2022,4
Friday,21,9.013032786885248,4.248934426229508,2022,4
Friday,22,24.442357723577246,10.516016260162608,2022,4
Friday,23,11.89642276422765,5.553739837398374,2022,4
Monday,0,5.6189898989898985,1.7984848484848488,2022,4
Monday,1,7.768229166666663,2.2724999999999995,2022,4
Monday,2,8.505353535353533,2.7849494949494957,2022,4
Monday,3,10.215979381443296,3.531649484536083,2022,4
Monday,4,11.268400000000002,3.8583999999999996,2022,4
Monday,5,12.423750000000004,4.490833333333334,2022,4
Monday,6,11.185858585858584,3.9879797979797975,2022,4
Monday,7,10.820303030303029,3.5487878787878797,2022,4
Monday,8,9.801354166666664,3.3233333333333337,2022,4
Monday,9,9.97816091954023,3.636666666666667,2022,4
Monday,10,9.354022988505747,3.495977011494251,2022,4
Monday,11,7.56607594936709,2.9021518987341772,2022,4
Monday,12,6.224878048780487,2.354390243902439,2022,4
Monday,13,6.001855670103095,2.0578350515463915,2022,4
Monday,14,6.4088775510204075,2.2378571428571434,2022,4
Monday,15,5.79474747474747,1.9248484848484844,2022,4
Monday,16,6.725208333333331,2.1389583333333335,2022,4
Monday,17,6.934387755102038,2.349591836734694,2022,4
Monday,18,8.550106382978726,2.881702127659575,2022,4
Monday,19,8.189791666666666,3.153645833333334,2022,4
Monday,20,9.545208333333337,3.9484374999999994,2022,4
Monday,21,9.98547368421052,4.33663157894737,2022,4
Monday,22,10.359072164948453,4.51,2022,4
Monday,23,11.368631578947369,5.015894736842107,2022,4
