dayOfWeek,hourOfDay,P1,P2,year,month
Friday,6,4.595217391304348,2.255217391304348,2022,5
Friday,7,4.249999999999999,2.3945833333333337,2022,5
Friday,8,6.377000000000001,2.2125000000000004,2022,5
Friday,9,8.036470588235293,2.3605882352941183,2022,5
Friday,10,6.6820588235294105,1.8685294117647058,2022,5
Friday,11,4.245862068965517,1.3327586206896553,2022,5
Friday,12,5.631052631578947,1.560263157894737,2022,5
Friday,13,5.097441860465116,1.4358139534883727,2022,5
Friday,14,4.989302325581394,1.3790697674418604,2022,5
Friday,15,5.607446808510638,1.5327659574468089,2022,5
Friday,16,6.971632653061225,1.7173469387755103,2022,5
Friday,17,7.369375000000001,1.7979166666666666,2022,5
Friday,18,8.224583333333335,2.189791666666667,2022,5
Friday,19,10.239795918367346,2.4391836734693877,2022,5
Friday,20,11.58061224489796,3.2810204081632657,2022,5
Friday,21,14.148541666666667,4.018541666666667,2022,5
Friday,22,14.002199999999998,3.964200000000001,2022,5
Friday,23,15.525833333333331,4.779375000000001,2022,5
Monday,0,12.6228,8.7536,2022,5
Monday,1,15.404166666666669,10.386666666666668,2022,5
Monday,2,22.166400000000003,14.0328,2022,5
Monday,3,28.699583333333333,16.679583333333333,2022,5
Monday,4,33.8404,16.8756,2022,5
Monday,5,47.12555555555556,20.415555555555553,2022,5
Monday,6,27.841944444444437,13.48027777777778,2022,5
Monday,7,14.102363636363636,7.203818181818183,2022,5
Monday,8,10.116222222222223,3.728666666666665,2022,5
Monday,9,12.881190476190476,5.606428571428572,2022,5
Monday,10,11.711086956521745,4.97195652173913,2022,5
Monday,11,11.616250000000003,6.043124999999999,2022,5
Monday,12,10.505909090909089,5.41431818181818,2022,5
Monday,13,9.104237288135593,4.25728813559322,2022,5
Monday,14,8.001666666666667,3.9293333333333322,2022,5
Monday,15,8.989218749999997,3.8626562500000015,2022,5
Monday,16,9.96128571428571,5.043857142857145,2022,5
Monday,17,11.762222222222217,5.538333333333333,2022,5
Monday,18,13.013088235294115,5.860588235294117,2022,5
Monday,19,18.851044776119398,7.994776119402982,2022,5
Monday,20,19.25185185185185,8.257592592592594,2022,5
Monday,21,19.283157894736842,11.597894736842106,2022,5
Monday,22,21.112083333333334,12.793750000000001,2022,5
Monday,23,23.980000000000004,14.055714285714286,2022,5
Saturday,0,16.390000000000004,6.237959183673468,2022,5
Saturday,1,13.606808510638295,4.26468085106383,2022,5
Saturday,2,11.3786,2.9901999999999993,2022,5
Saturday,3,10.007083333333334,2.3749999999999996,2022,5
Saturday,4,10.3294,2.7112,2022,5
Saturday,5,10.666326530612244,3.0275510204081644,2022,5
Saturday,6,11.684285714285718,3.7055102040816323,2022,5
Saturday,7,12.035000000000002,4.571041666666667,2022,5
Saturday,8,9.96541666666667,3.773541666666667,2022,5
Saturday,9,7.776363636363637,1.9961363636363636,2022,5
Saturday,10,5.511428571428572,1.5739285714285718,2022,5
Saturday,11,6.581363636363637,1.8774999999999997,2022,5
Saturday,12,6.135555555555556,1.8151111111111113,2022,5
Saturday,13,5.331818181818182,1.7243181818181819,2022,5
Saturday,14,5.633673469387755,1.7567346938775512,2022,5
Saturday,15,10.887234042553192,5.4231914893617015,2022,5
Saturday,16,18.60408163265306,9.86530612244898,2022,5
Saturday,17,7.946600000000001,2.6384,2022,5
Saturday,18,10.4675,4.365416666666666,2022,5
Saturday,19,10.405,3.8329166666666663,2022,5
Saturday,20,14.411799999999998,6.492799999999999,2022,5
Saturday,21,18.065555555555555,9.607407407407404,2022,5
Saturday,22,10.046666666666665,6.0445833333333345,2022,5
Saturday,23,7.664799999999998,3.9160000000000004,2022,5
Sunday,0,10.784791666666669,5.874791666666668,2022,5
Sunday,1,12.422040816326533,7.247551020408161,2022,5
Sunday,2,15.511041666666673,9.255625,2022,5
Sunday,3,19.491599999999995,11.578399999999998,2022,5
Sunday,4,20.847499999999997,12.770000000000001,2022,5
Sunday,5,20.159799999999997,12.905999999999997,2022,5
Sunday,6,20.551800000000004,12.814800000000002,2022,5
Sunday,7,14.412321428571422,8.928749999999999,2022,5
Sunday,8,11.403943661971828,6.662535211267604,2022,5
Sunday,9,11.192727272727272,6.2639999999999985,2022,5
Sunday,10,10.26962962962963,5.8918518518518495,2022,5
Sunday,11,9.575333333333331,5.58911111111111,2022,5
Sunday,12,12.903620689655172,7.034137931034478,2022,5
Sunday,13,11.028656716417906,6.30671641791045,2022,5
Sunday,14,9.990147058823524,5.760735294117649,2022,5
Sunday,15,8.626805555555558,4.715972222222224,2022,5
Sunday,16,6.625588235294118,3.9335294117647055,2022,5
Sunday,17,7.0822727272727235,3.964545454545452,2022,5
Sunday,18,8.915303030303031,5.016060606060607,2022,5
Sunday,19,9.00114754098361,5.021311475409837,2022,5
Sunday,20,11.04890625,6.326406249999998,2022,5
Sunday,21,19.758157894736836,12.379473684210529,2022,5
Sunday,22,28.430416666666662,18.054583333333333,2022,5
Sunday,23,25.052400000000006,16.089199999999995,2022,5
Thursday,6,9.586428571428572,4.195,2022,5
Thursday,7,11.216734693877552,4.535102040816327,2022,5
Thursday,8,10.39608695652174,4.905869565217394,2022,5
Thursday,9,6.6158974358974385,2.4553846153846157,2022,5
Thursday,10,5.821034482758622,2.1503448275862067,2022,5
Thursday,11,7.315789473684211,3.4644736842105264,2022,5
Thursday,12,6.292857142857143,2.247714285714286,2022,5
Thursday,13,6.87190476190476,2.8047619047619046,2022,5
Thursday,14,8.506739130434788,3.3910869565217405,2022,5
Thursday,15,6.273999999999998,2.8310000000000017,2022,5
Thursday,16,9.320833333333335,4.924375,2022,5
Thursday,17,16.51367346938775,10.181224489795921,2022,5
Thursday,18,19.1966,12.152400000000002,2022,5
Thursday,19,9.481162790697672,3.881395348837208,2022,5
Thursday,20,10.45,4.7829999999999995,2022,5
Tuesday,0,26.285625,15.32625,2022,5
Tuesday,1,25.784999999999997,15.183000000000002,2022,5
Tuesday,2,28.715833333333325,16.360833333333336,2022,5
Tuesday,3,29.617826086956523,17.189999999999998,2022,5
Tuesday,4,27.113199999999992,16.339999999999996,2022,5
Tuesday,5,30.630800000000004,18.132000000000005,2022,5
Tuesday,6,19.71478260869566,11.881739130434784,2022,5
Tuesday,7,20.67571428571428,10.625918367346937,2022,5
Tuesday,8,21.5663829787234,10.546808510638298,2022,5
Tuesday,9,21.47348837209302,10.411627906976742,2022,5
Tuesday,10,20.812424242424242,10.133030303030303,2022,5
Tuesday,11,20.16851851851852,10.969259259259259,2022,5
Tuesday,12,15.667500000000002,9.347142857142858,2022,5
Tuesday,13,14.534499999999994,8.756249999999998,2022,5
Tuesday,14,12.600652173913044,7.3469565217391315,2022,5
Tuesday,15,11.74255319148936,6.849361702127658,2022,5
Tuesday,16,13.047499999999998,7.557291666666669,2022,5
Tuesday,17,14.526200000000001,7.816999999999998,2022,5
Tuesday,18,18.624999999999996,9.491249999999999,2022,5
Tuesday,19,20.45624999999999,10.437083333333332,2022,5
Tuesday,20,27.43608695652175,13.96869565217391,2022,5
Tuesday,21,58.57777777777778,31.803333333333335,2022,5
Wednesday,6,16.066,3.7380000000000004,2022,5
Wednesday,7,12.938139534883724,4.866511627906976,2022,5
Wednesday,8,10.692727272727275,4.449318181818182,2022,5
Wednesday,9,9.13108108108108,3.598108108108108,2022,5
Wednesday,10,6.555,2.4009375,2022,5
Wednesday,11,5.678648648648649,2.3494594594594593,2022,5
Wednesday,12,5.862380952380953,2.0978571428571424,2022,5
Wednesday,13,6.157674418604654,1.9644186046511631,2022,5
