dayOfWeek,hourOfDay,P1,P2,year,month
Friday,0,11.580851063829787,7.400425531914894,2018,10
Friday,1,11.390208333333334,6.489999999999999,2018,10
Friday,2,11.092916666666667,6.385833333333333,2018,10
Friday,3,10.306326530612244,5.90469387755102,2018,10
Friday,4,10.147021276595746,5.5368085106382985,2018,10
Friday,5,9.80408163265306,5.423877551020408,2018,10
Friday,6,10.605102040816327,5.813877551020408,2018,10
Friday,7,16.408333333333335,8.238125,2018,10
Friday,8,15.683061224489796,9.270204081632654,2018,10
Friday,9,14.289166666666667,9.526041666666666,2018,10
Friday,10,51.71520833333333,26.950625000000002,2018,10
Friday,11,10.12625,6.654583333333334,2018,10
Friday,12,9.014897959183674,4.492040816326531,2018,10
Friday,13,7.284166666666667,3.6685416666666666,2018,10
Friday,14,7.814374999999999,3.423541666666667,2018,10
Friday,15,7.9952,4.4018,2018,10
Friday,16,9.980208333333334,5.297916666666667,2018,10
Friday,17,16.929791666666667,10.052708333333333,2018,10
Friday,18,18.838800000000003,10.9322,2018,10
Friday,19,23.5,14.309375000000001,2018,10
Friday,20,27.674375,17.446458333333336,2018,10
Friday,21,30.938163265306123,21.04755102040816,2018,10
Friday,22,31.31755102040816,20.54122448979592,2018,10
Friday,23,26.6425,17.596041666666668,2018,10
Monday,0,12.299859154929576,6.840281690140846,2018,10
Monday,1,15.254246575342465,8.122602739726029,2018,10
Monday,2,16.461351351351354,8.193513513513514,2018,10
Monday,3,14.446666666666667,6.988611111111111,2018,10
Monday,4,15.332054794520548,7.928082191780822,2018,10
Monday,5,15.58111111111111,8.05375,2018,10
Monday,6,17.042777777777776,9.088888888888889,2018,10
Monday,7,16.097323943661973,8.519154929577464,2018,10
Monday,8,14.752837837837838,7.5418918918918925,2018,10
Monday,9,14.128493150684934,7.817260273972602,2018,10
Monday,10,14.094166666666666,7.6843055555555555,2018,10
Monday,11,11.04068493150685,6.326164383561644,2018,10
Monday,12,10.329178082191781,6.0154794520547945,2018,10
Monday,13,9.48074074074074,5.717407407407408,2018,10
Monday,14,11.338032786885247,6.680819672131147,2018,10
Monday,15,12.448,6.345,2018,10
Monday,16,16.51,9.222054794520549,2018,10
Monday,17,19.069444444444443,10.725416666666668,2018,10
Monday,18,21.566617647058823,11.930294117647058,2018,10
Monday,19,28.79082191780822,16.26698630136986,2018,10
Monday,20,29.702876712328766,16.6527397260274,2018,10
Monday,21,29.5972602739726,16.468082191780823,2018,10
Monday,22,30.730410958904113,16.404383561643836,2018,10
Monday,23,58.51184615384615,34.33769230769231,2018,10
Saturday,0,25.282083333333333,15.963541666666666,2018,10
Saturday,1,22.621041666666667,13.985208333333333,2018,10
Saturday,2,21.979387755102042,13.764081632653062,2018,10
Saturday,3,22.20583333333333,13.899375,2018,10
Saturday,4,36.42958333333333,15.359166666666667,2018,10
Saturday,5,70.11562500000001,16.83625,2018,10
Saturday,6,57.455957446808505,15.397021276595744,2018,10
Saturday,7,42.02458333333333,18.420625,2018,10
Saturday,8,30.20714285714286,12.565102040816328,2018,10
Saturday,9,49.63645833333334,26.097291666666667,2018,10
Saturday,10,18.092291666666668,12.872083333333334,2018,10
Saturday,11,13.985434782608696,8.333695652173912,2018,10
Saturday,12,7.562291666666667,4.576875,2018,10
Saturday,13,8.594565217391304,4.88195652173913,2018,10
Saturday,14,9.2598,4.61,2018,10
Saturday,15,11.952708333333334,5.7839583333333335,2018,10
Saturday,16,13.37531914893617,6.137446808510638,2018,10
Saturday,17,19.116530612244897,10.271428571428572,2018,10
Saturday,18,24.668888888888887,13.550222222222223,2018,10
Saturday,19,22.547083333333333,12.572916666666666,2018,10
Saturday,20,31.44183673469388,18.983061224489795,2018,10
Saturday,21,31.489574468085106,20.0468085106383,2018,10
Saturday,22,36.602291666666666,24.894166666666667,2018,10
Saturday,23,33.88979591836735,22.422244897959185,2018,10
Sunday,0,26.95387755102041,16.811632653061224,2018,10
Sunday,1,22.02706896551724,12.755344827586208,2018,10
Sunday,2,16.951830985915493,10.048591549295775,2018,10
Sunday,3,15.28821917808219,8.91,2018,10
Sunday,4,14.362173913043478,9.14608695652174,2018,10
Sunday,5,12.525890410958905,8.162191780821919,2018,10
Sunday,6,9.423472222222223,6.066388888888889,2018,10
Sunday,7,8.640405405405405,5.123918918918919,2018,10
Sunday,8,8.365915492957747,4.7207042253521125,2018,10
Sunday,9,8.098194444444445,4.450972222222223,2018,10
Sunday,10,7.7178571428571425,4.1298571428571424,2018,10
Sunday,11,8.678939393939393,4.630909090909091,2018,10
Sunday,12,6.2047297297297295,2.7863513513513514,2018,10
Sunday,13,5.848450704225352,2.8584507042253517,2018,10
Sunday,14,6.695142857142857,3.230857142857143,2018,10
Sunday,15,6.828533333333334,3.502933333333333,2018,10
Sunday,16,7.8500000000000005,3.9077464788732392,2018,10
Sunday,17,13.09,8.194927536231885,2018,10
Sunday,18,9.682602739726027,6.333698630136986,2018,10
Sunday,19,5.415538461538461,3.3727692307692307,2018,10
Sunday,20,6.5320833333333335,3.6069444444444443,2018,10
Sunday,21,7.604084507042253,4.003380281690141,2018,10
